row_label_raw,row_label_full,col_0,2015,2014,numeric__2015,numeric__2014
,,,Triệu VND,Triệu VND,,
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,20.141.089,20.693.726,20141089.0,20693726.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,2.605.208,2.222.551,2605208.0,2222551.0
Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,Trả lãi phát hành giấy tờ có giá,773.922,618.525,773922.0,618525.0
Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,Chi phí hoạt động tín dụng khác,123.884,14.840,123884.0,14840.0
,,,23.644.103,23.549.642,23644103.0,23549642.0
