row_label_raw,row_label_full,col_0,Số dư đầu năm,Phát sinh trong năm 2015 > Số phải nộp,Phát sinh trong năm 2015 > Số đã nộp,Số dư cuối năm,numeric__Số dư đầu năm,numeric__Phát sinh trong năm 2015 > Số phải nộp,numeric__Phát sinh trong năm 2015 > Số đã nộp,numeric__Số dư cuối năm
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Thuế GTGT,Thuế GTGT,Thuế GTGT,162.240,143.886,302.795,3.331,162240.0,143886.0,302795.0,3331.0
Thuế TNDN,Thuế TNDN,Thuế TNDN,132.002,1.627.815,1.634.743,125.074,132002.0,1627815.0,1634743.0,125074.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,62.354,421.200,412.464,71.090,62354.0,421200.0,412464.0,71090.0
,,,356.596,2.192.901,2.350.002,199.495,356596.0,2192901.0,2350002.0,199495.0
