row_label_raw,row_label_full,col_0,31/12/2015,31/12/2014Trình bày lại,numeric__31/12/2015,numeric__31/12/2014Trình bày lại
,,,Triệu VND,Triệu VND,,
Nghĩa vụ tiềm ăn,Nghĩa vụ tiềm ăn,Nghĩa vụ tiềm ăn,67.010.294,54.112.547,67010294.0,54112547.0
Bảo lãnh vay vốn,Bảo lãnh vay vốn,Bảo lãnh vay vốn,5.338.188,2.496.147,5338188.0,2496147.0
Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,Cam kết trong nghiệp vụ L/C,29.549.918,29.742.703,29549918.0,29742703.0
Bảo lãnh khác,Bảo lãnh khác,Bảo lãnh khác,32.122.188,21.873.697,32122188.0,21873697.0
Các cam kết đưa ra,Các cam kết đưa ra,Các cam kết đưa ra,95.634.299,88.754.518,95634299.0,88754518.0
Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,Cam kết giao dịch hồi đoái,65.296.692,62.361.790,65296692.0,62361790.0
Các cam kết khác,Các cam kết khác,Các cam kết khác,30.337.607,26.392.728,30337607.0,26392728.0
