row_label_raw,row_label_full,col_0,Thuyết minh,Năm 2018 triệu đồng,Năm 2017 triệu đồng,numeric__Thuyết minh,numeric__Năm 2018 triệu đồng,numeric__Năm 2017 triệu đồng
LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,
Thu nhập lãi và các khoản thu nhập tương tự nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập lãi và các khoản thu nhập tương tự nhận được,Thu nhập lãi và các khoản thu nhập tương tự nhận được,,9.959.284,7.432.862,,9959284.0,7432862.0
Chi phí lãi và các khoản chi phí tương tự đã trả,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Chi phí lãi và các khoản chi phí tương tự đã trả,Chi phí lãi và các khoản chi phí tương tự đã trả,,(5.010.013),(3.206.477),,-5010013.0,-3206477.0
Thu nhập từ hoạt động dịch vụ nhận được,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập từ hoạt động dịch vụ nhận được,Thu nhập từ hoạt động dịch vụ nhận được,,734.745,406.891,,734745.0,406891.0
"Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ","Lãi thuần từ hoạt động kinh doanh chứng khoán, ngoại tệ",,8.069,98.452,,8069.0,98452.0
Thu nhập/(Chi phí) khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Thu nhập/(Chi phí) khác,Thu nhập/(Chi phí) khác,,387.749,(7.349),,387749.0,-7349.0
"Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro","Tiền thu các khoản nợ đã được xử lý xoá, bù đắp bằng nguồn dự phòng rủi ro",,126.239,107.399,,126239.0,107399.0
Tiền chỉ trả cho nhân viên và hoạt động quản lý công vụ,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền chỉ trả cho nhân viên và hoạt động quản lý công vụ,Tiền chỉ trả cho nhân viên và hoạt động quản lý công vụ,,(2.498.329),(2.243.553),,-2498329.0,-2243553.0
Tiền thuế thu nhập doanh nghiệp nộp trong năm,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tiền thuế thu nhập doanh nghiệp nộp trong năm,Tiền thuế thu nhập doanh nghiệp nộp trong năm,21,(501.724),(182.472),21.0,-501724.0,-182472.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,,3.206.020,2.405.753,,3206020.0,2405753.0
Những thay đổi về tài sản hoạt động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Những thay đổi về tài sản hoạt động,Những thay đổi về tài sản hoạt động,,(19.111.426),(18.364.720),,-19111426.0,-18364720.0
Giảm/(Tăng) các khoản tiền gửi và cho vay các tổ chức tín dụng khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(Tăng) các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Giảm/(Tăng) các khoản tiền gửi và cho vay các tổ chức tín dụng khác,,193.276,(217.873),,193276.0,-217873.0
(Tăng)/(Giảm) các khoản về kinh doanh chứng khoán,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > (Tăng)/(Giảm) các khoản về kinh doanh chứng khoán,(Tăng)/(Giảm) các khoản về kinh doanh chứng khoán,,(2.254.968),3.117.631,,-2254968.0,3117631.0
Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,Giảm các công cụ tài chính phải sinh và các tài sản tài chính khác,,-,100.762,,,100762.0
Tăng các khoản cho vay khách hàng,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng các khoản cho vay khách hàng,Tăng các khoản cho vay khách hàng,,(15.737.398),(20.640.411),,-15737398.0,-20640411.0
"Tăng nguồn dự phòng để bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Tăng nguồn dự phòng để bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)","Tăng nguồn dự phòng để bù đắp tồn thất các khoản (tín dụng, chứng khoán, đầu tư dài hạn)",,(1.714.237),(603.092),,-1714237.0,-603092.0
Giảm/(Tăng) khác về tài sản hoạt động,LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH > Giảm/(Tăng) khác về tài sản hoạt động,Giảm/(Tăng) khác về tài sản hoạt động,,401.901,(121.737),,401901.0,-121737.0
