row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2018 VND,2017 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2018 VND,numeric__2017 VND
LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
Tiền chi mua tài sản cố định và tài sản dài hạn khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua tài sản cố định và tài sản dài hạn khác,Tiền chi mua tài sản cố định và tài sản dài hạn khác,21,,(57.201.796.186),(206.839.389.205),21.0,,-57201796186.0,-206839389205.0
Tiền thu từ thanh lý tài sản cố định và bất động sản đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý tài sản cố định và bất động sản đầu tư,Tiền thu từ thanh lý tài sản cố định và bất động sản đầu tư,22,,400.709.235.275,39.000.000.000,22.0,,400709235275.0,39000000000.0
Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,Tiền chi cho tiền gửi có kỳ hạn tại ngân hàng,23,,(200.469.478.785),(252.409.051.403),23.0,,-200469478785.0,-252409051403.0
Tiền chi cho vay các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay các đơn vị khác,Tiền chi cho vay các đơn vị khác,23,,(2.975.043.362.635),(2.618.220.966.328),23.0,,-2975043362635.0,-2618220966328.0
Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,Tiền thu hồi tiền gửi có kỳ hạn tại ngân hàng,24,,188.232.346.694,178.698.161.709,24.0,,188232346694.0,178698161709.0
Tiền thu hồi từ cho vay các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi từ cho vay các đơn vị khác,Tiền thu hồi từ cho vay các đơn vị khác,24,,1.938.057.502.064,2.317.947.000.000,24.0,,1938057502064.0,2317947000000.0
Tiền chi mua công ty con (đã trừ đi số dư tiền của công ty con được mua) (Thuyết minh 5),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua công ty con (đã trừ đi số dư tiền của công ty con được mua) (Thuyết minh 5),Tiền chi mua công ty con (đã trừ đi số dư tiền của công ty con được mua) (Thuyết minh 5),25,,(849.106.887.865),-,25.0,,-849106887865.0,
Tiền chi mua thêm cổ phần của công ty con (Thuyết minh 6),LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua thêm cổ phần của công ty con (Thuyết minh 6),Tiền chi mua thêm cổ phần của công ty con (Thuyết minh 6),25,,(287.620.000),(69.247.856.588),25.0,,-287620000.0,-69247856588.0
Tiền chi đầu tư góp vốn vào các công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các công ty liên kết,Tiền chi đầu tư góp vốn vào các công ty liên kết,25,,-,(497.986.700.000),25.0,,,-497986700000.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,,(1.600.000.000),(709.687.500),25.0,,-1600000000.0,-709687500.0
Tiền thu được từ thanh lý một phần các công ty con năm trước,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu được từ thanh lý một phần các công ty con năm trước,Tiền thu được từ thanh lý một phần các công ty con năm trước,26,,110.473.397.000,84.293.704.561,26.0,,110473397000.0,84293704561.0
Tiền thu từ thanh lý công ty liên kết,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý công ty liên kết,Tiền thu từ thanh lý công ty liên kết,26,,61.600.000.000,21.000.000.000,26.0,,61600000000.0,21000000000.0
Tiền thu từ thanh lý đầu tư góp vốn vào các đơn vị khác,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu từ thanh lý đầu tư góp vốn vào các đơn vị khác,Tiền thu từ thanh lý đầu tư góp vốn vào các đơn vị khác,26,,-,133.979.952.680,26.0,,,133979952680.0
Tiền thu lãi cho vay và cổ tức,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi cho vay và cổ tức,Tiền thu lãi cho vay và cổ tức,27,,117.726.171.560,55.326.714.493,27.0,,117726171560.0,55326714493.0
Lưu chuyển tiền thuần từ các hoạt động đầu tư,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ các hoạt động đầu tư,Lưu chuyển tiền thuần từ các hoạt động đầu tư,30,,(1.266.910.492.878),(815.168.117.581),30.0,,-1266910492878.0,-815168117581.0
