row_label_raw,row_label_full,col_0,2018Cổ phiếu,2017Cổ phiếu(điều chỉnh lại),2017Cổ phiếu(theo báo cáotrước đây),numeric__2018Cổ phiếu,numeric__2017Cổ phiếu(điều chỉnh lại),numeric__2017Cổ phiếu(theo báo cáotrước đây)
Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,Cổ phiếu phổ thông đã phát hành đầu năm,243.872.424,217.069.134,217.069.134,243872424.0,217069134.0,217069134.0
Ảnh hưởng của cổ phiếu thường phát hành ngày 2 tháng 2 năm 2017,Ảnh hưởng của cổ phiếu thường phát hành ngày 2 tháng 2 năm 2017,Ảnh hưởng của cổ phiếu thường phát hành ngày 2 tháng 2 năm 2017,-,10.851.486,10.851.486,,10851486.0,10851486.0
Ảnh hưởng của cổ phiếu thường phát hành ngày 31 tháng 8 năm 2017,Ảnh hưởng của cổ phiếu thường phát hành ngày 31 tháng 8 năm 2017,Ảnh hưởng của cổ phiếu thường phát hành ngày 31 tháng 8 năm 2017,-,15.951.804,15.951.804,,15951804.0,15951804.0
Ảnh hưởng của cổ phiếu phát hành ngày 28 tháng 6 năm 2018,Ảnh hưởng của cổ phiếu phát hành ngày 28 tháng 6 năm 2018,Ảnh hưởng của cổ phiếu phát hành ngày 28 tháng 6 năm 2018,55.674.999,-,-,55674999.0,,
Ảnh hưởng của cổ phiếu thường phát hành ngày 6 tháng 11 năm 2018,Ảnh hưởng của cổ phiếu thường phát hành ngày 6 tháng 11 năm 2018,Ảnh hưởng của cổ phiếu thường phát hành ngày 6 tháng 11 năm 2018,22.188.881,22.188.881,-,22188881.0,22188881.0,
Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,Số lượng bình quân gia quyền của cổ phiếu phổ thông trong năm,321.736.304,266.061.305,243.872.424,321736304.0,266061305.0,243872424.0
