row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2018 VND > 1.036.251.667,Số phải nộp trong năm VND > 140.170.644.019,Tăng do mua lại công ty con (Thuyết minh 5) VND > -,Số đã nộp trong năm VND > (28.914.979.077),Cán trừ VND > (108.754.055.228),31/12/2018 VND > 3.537.861.381,numeric__1/1/2018 VND > 1.036.251.667,numeric__Số phải nộp trong năm VND > 140.170.644.019,numeric__Tăng do mua lại công ty con (Thuyết minh 5) VND > -,numeric__Số đã nộp trong năm VND > (28.914.979.077),numeric__Cán trừ VND > (108.754.055.228),numeric__31/12/2018 VND > 3.537.861.381
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,25.209.333.237,76.854.243.124,-,(56.952.993.275),(8.577.041.636),36.533.541.450,25209333237.0,76854243124.0,,-56952993275.0,-8577041636.0,36533541450.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.199.656.954,33.828.843.902,4.856.400,(33.176.832.361),-,3.856.524.895,3199656954.0,33828843902.0,4856400.0,-33176832361.0,,3856524895.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,133.794.526,23.170.301.707,-,(23.304.096.233),-,-,133794526.0,23170301707.0,,-23304096233.0,,
,,,29.579.036.384,274.024.032.752,4.856.400,(142.348.900.946),(117.331.096.864),43.927.927.726,29579036384.0,274024032752.0,4856400.0,-142348900946.0,-117331096864.0,43927927726.0
