row_label_raw,row_label_full,col_0,31/12/2018VND,1/1/2018VND,numeric__31/12/2018VND,numeric__1/1/2018VND
Bất động sản đầu tư cho thuê (i),Bất động sản đầu tư cho thuê (i),Bất động sản đầu tư cho thuê (i),272.329.811.591,134.755.884.508,272329811591.0,134755884508.0
(i) Bất động sản đầu tư cho thuê,(i) Bất động sản đầu tư cho thuê,(i) Bất động sản đầu tư cho thuê,(i) Bất động sản đầu tư cho thuê,(i) Bất động sản đầu tư cho thuê,,
,,,,Nhà cửaVND,,
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,
Số dư đầu năm,Nguyên giá > Số dư đầu năm,Số dư đầu năm,,138.861.831.586,,138861831586.0
Tăng trong năm,Nguyên giá > Tăng trong năm,Tăng trong năm,,7.665.047.343,,7665047343.0
Chuyển từ hàng tồn kho,Nguyên giá > Chuyển từ hàng tồn kho,Chuyển từ hàng tồn kho,,135.442.776.489,,135442776489.0
Thanh lý,Nguyên giá > Thanh lý,Thanh lý,,(9.639.843.827),,-9639843827.0
Số dư cuối năm,Nguyên giá > Số dư cuối năm,Số dư cuối năm,,272.329.811.591,,272329811591.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,
Số dư đầu năm,Giá trị hao mòn lũy kế > Số dư đầu năm,Số dư đầu năm,,4.105.947.078,,4105947078.0
Khấu hao trong năm,Giá trị hao mòn lũy kế > Khấu hao trong năm,Khấu hao trong năm,,2.410.660.138,,2410660138.0
Thanh lý,Giá trị hao mòn lũy kế > Thanh lý,Thanh lý,,(318.537.471),,-318537471.0
Số dư cuối năm,Giá trị hao mòn lũy kế > Số dư cuối năm,Số dư cuối năm,,6.198.069.745,,6198069745.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,
Số dư đầu năm,Giá trị còn lại > Số dư đầu năm,Số dư đầu năm,,134.755.884.508,,134755884508.0
Số dư cuối năm,Giá trị còn lại > Số dư cuối năm,Số dư cuối năm,,266.131.741.846,,266131741846.0
