row_label_raw,row_label_full,col_0,Ngắn hạn,Ngắn hạn_1,Dài hạn,Dài hạn_1,numeric__Ngắn hạn,numeric__Ngắn hạn_1,numeric__Dài hạn,numeric__Dài hạn_1
,,,2018VND,2017VND,2018VND,2017VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,991.339.204.282,772.636.204.282,118.000.000.000,30.000.000.000,991339204282.0,772636204282.0,118000000000.0,30000000000.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.956.292.192.000,2.083.650.000.000,20.061.397.275,541.000.000.000,2956292192000.0,2083650000000.0,20061397275.0,541000000000.0
Giảm do mua công ty con,Giảm do mua công ty con,Giảm do mua công ty con,(69.607.983.110),-,,-,-69607983110.0,,,
Thu hồi trong năm,Thu hồi trong năm,Thu hồi trong năm,(1.937.874.168.727),(1.864.947.000.000),(183.333.337),(453.000.000.000),-1937874168727.0,-1864947000000.0,-183333337.0,-453000000000.0
Phân loại lại,Phân loại lại,Phân loại lại,118.000.000.000,-,(118.000.000.000),-,118000000000.0,,-118000000000.0,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.058.149.244.445,991.339.204.282,19.878.063.938,118.000.000.000,2058149244445.0,991339204282.0,19878063938.0,118000000000.0
