row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,4.483.979.997.352,3.483.673.322.350,400.0,,4483979997352.0,3483673322350.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,28,4.483.979.997.352,3.483.673.322.350,410.0,28.0,4483979997352.0,3483673322350.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,29,3.392.226.750.000,2.438.724.240.000,411.0,29.0,3392226750000.0,2438724240000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,333.261.184.101,333.441.184.101,412.0,,333261184101.0,333441184101.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,415,29,(11.890.000),(11.890.000),415.0,29.0,-11890000.0,-11890000.0
Quỹ đầu tư và phát triển,Quỹ đầu tư và phát triển,Quỹ đầu tư và phát triển,418,30,130.100.031.184,110.076.634.441,418.0,30.0,130100031184.0,110076634441.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,30,24.890.292.522,24.890.292.522,420.0,30.0,24890292522.0,24890292522.0
LNST chưa phân phối,LNST chưa phân phối,LNST chưa phân phối,421,,331.191.377.780,380.411.551.264,421.0,,331191377780.0,380411551264.0
- LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,- LNST chưa phân phối đến cuối năm trước,421a,,116.612.441.397,151.719.396.919,,,116612441397.0,151719396919.0
- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,- LNST chưa phân phối năm nay,421b,,214.578.936.383,228.692.154.345,,,214578936383.0,228692154345.0
Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,Lợi ích cổ đông không kiểm soát,429,,272.322.251.765,196.141.310.022,429.0,,272322251765.0,196141310022.0
TỔNG NGUỒN VỐN (440 = 300 + 400),TỔNG NGUỒN VỐN (440 = 300 + 400),TỔNG NGUỒN VỐN (440 = 300 + 400),440,,10.841.383.064.055,9.554.061.458.725,440.0,,10841383064055.0,9554061458725.0
