row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,17.206.976.971,17206976971.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,17.133.110.018,17133110018.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(9.959.990.246),-9959990246.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,24.380.096.743,24380096743.0
