row_label_raw,row_label_full,"Đầu tư nằm giữ đến ngày đáo hạn▪ Tiền gửi ngân hàng có kỳ hạn gốc từ trên 3 tháng đến 1 năm > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","31/12/2018 > Giá gốc VND > 182.729.724.638 > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","31/12/2018 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","1/1/2018 > Giá gốc VND > 157.484.229.897 > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","1/1/2018 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","numeric__31/12/2018 > Giá gốc VND > 182.729.724.638 > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","numeric__31/12/2018 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","numeric__1/1/2018 > Giá gốc VND > 157.484.229.897 > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:","numeric__1/1/2018 > Giá trị hợp lý VND > (*) > Tại ngày 31 tháng 12 năm 2018, số tiền gửi có kỳ hạn tại ngân hàng có giá trị 50,8 tỷ VND (1/1/2018: 124,7 tỷ VND) đã được dùng để thế chấp ngân hàng để bảo đảm cho các khoản vay của Tập đoàn (Thuyết minh 25(a)).Biến động tiền gửi ngân hàng có kỳ hạn trong năm như sau:"
,,,,,2018VND,2017VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,,,157.484.229.897,80.437.267.108,,,157484229897.0,80437267108.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,,,213.477.841.435,255.745.124.498,,,213477841435.0,255745124498.0
Thu hồi trong năm,Thu hồi trong năm,Thu hồi trong năm,,,(188.232.346.694),(178.698.161.709),,,-188232346694.0,-178698161709.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,,,182.729.724.638,157.484.229.897,,,182729724638.0,157484229897.0
