row_label_raw,row_label_full,col_0,Lãi suất năm,31/12/2018 VND,1/1/2018 VND,numeric__Lãi suất năm,numeric__31/12/2018 VND,numeric__1/1/2018 VND
Trái phiếu ngắn hạn phát hành theo mệnh giá cho:,Trái phiếu ngắn hạn phát hành theo mệnh giá cho:,Trái phiếu ngắn hạn phát hành theo mệnh giá cho:,Trái phiếu ngắn hạn phát hành theo mệnh giá cho:,Trái phiếu ngắn hạn phát hành theo mệnh giá cho:,Trái phiếu ngắn hạn phát hành theo mệnh giá cho:,,,
▪ Tổng công ty Bảo hiểm Bưu điện,Trái phiếu ngắn hạn phát hành theo mệnh giá cho: > ▪ Tổng công ty Bảo hiểm Bưu điện,▪ Tổng công ty Bảo hiểm Bưu điện,"10,5%",-,50.000.000.000,0.105,,50000000000.0
▪ Công Ty TNHH Một Thành ViênĐại Vạn Phú,Trái phiếu ngắn hạn phát hành theo mệnh giá cho: > ▪ Công Ty TNHH Một Thành ViênĐại Vạn Phú,▪ Công Ty TNHH Một Thành ViênĐại Vạn Phú,"10,5%",-,20.000.000.000,0.105,,20000000000.0
▪ Quỹ Vietnam Debt Fund SPC,Trái phiếu ngắn hạn phát hành theo mệnh giá cho: > ▪ Quỹ Vietnam Debt Fund SPC,▪ Quỹ Vietnam Debt Fund SPC,"10,5%",-,200.000.000.000,0.105,,200000000000.0
▪ Công ty Bảo hiểm Bảo Long,Trái phiếu ngắn hạn phát hành theo mệnh giá cho: > ▪ Công ty Bảo hiểm Bảo Long,▪ Công ty Bảo hiểm Bảo Long,"10,5%",-,30.000.000.000,0.105,,30000000000.0
▪ Ngân hàng TMCP Hàng Hải Việt Nam (i),Trái phiếu ngắn hạn phát hành theo mệnh giá cho: > ▪ Ngân hàng TMCP Hàng Hải Việt Nam (i),▪ Ngân hàng TMCP Hàng Hải Việt Nam (i),"12,0%",300.000.000.000,-,0.12,300000000000.0,
,,,,300.000.000.000,300.000.000.000,,300000000000.0,300000000000.0
