row_label_raw,row_label_full,col_0,31/12/2018VND,1/1/2018VND,numeric__31/12/2018VND,numeric__1/1/2018VND
Các công ty con,Các công ty con,Các công ty con,Các công ty con,Các công ty con,,
Công ty TNHH Đầu Tư Phát Triển Bất Đông Sản HùngAnh Năm (là “Công ty Cổ phần Đầu Tư Phát triển BấtĐộng Sản Hùng Anh Năm” trước ngày mua-(Thuyết minh 5(a)),Các công ty con > Công ty TNHH Đầu Tư Phát Triển Bất Đông Sản HùngAnh Năm (là “Công ty Cổ phần Đầu Tư Phát triển BấtĐộng Sản Hùng Anh Năm” trước ngày mua-(Thuyết minh 5(a)),Công ty TNHH Đầu Tư Phát Triển Bất Đông Sản HùngAnh Năm (là “Công ty Cổ phần Đầu Tư Phát triển BấtĐộng Sản Hùng Anh Năm” trước ngày mua-(Thuyết minh 5(a)),-,3.818.100.000,,3818100000.0
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,,
Công ty Cổ phần May Tiến Phát,Các công ty liên kết > Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,95.128.547.344,792.282.914.648,95128547344.0,792282914648.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,
Công ty Cổ phần Xuất nhập khẩu Bến TreTrần Lam Thông,Các bên liên quan khác > Công ty Cổ phần Xuất nhập khẩu Bến TreTrần Lam Thông,Công ty Cổ phần Xuất nhập khẩu Bến TreTrần Lam Thông,6.092.104.364,59.457.319.503,6092104364.0,59457319503.0
Công ty Cổ phần Xuất nhập khẩu Bến TreTrần Lam Thông,Các bên liên quan khác > Công ty Cổ phần Xuất nhập khẩu Bến TreTrần Lam Thông,Công ty Cổ phần Xuất nhập khẩu Bến TreTrần Lam Thông,-,28.470.000.000,,28470000000.0
Công ty Cổ phần Du lịch Thành Thành Công Lâm ĐồngCông ty Cổ phần Thành Thành Công - Biên Hòa,Các bên liên quan khác > Công ty Cổ phần Du lịch Thành Thành Công Lâm ĐồngCông ty Cổ phần Thành Thành Công - Biên Hòa,Công ty Cổ phần Du lịch Thành Thành Công Lâm ĐồngCông ty Cổ phần Thành Thành Công - Biên Hòa,26.000.000.000,26.000.000.000,26000000000.0,26000000000.0
Công ty Cổ phần Du lịch Thành Thành Công Lâm ĐồngCông ty Cổ phần Thành Thành Công - Biên Hòa,Các bên liên quan khác > Công ty Cổ phần Du lịch Thành Thành Công Lâm ĐồngCông ty Cổ phần Thành Thành Công - Biên Hòa,Công ty Cổ phần Du lịch Thành Thành Công Lâm ĐồngCông ty Cổ phần Thành Thành Công - Biên Hòa,1.010.036.878,-,1010036878.0,
Công ty Cổ phần Đầu tư Thành Thành CôngCông ty Cổ phần Toàn Hải Vân,Các bên liên quan khác > Công ty Cổ phần Đầu tư Thành Thành CôngCông ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Đầu tư Thành Thành CôngCông ty Cổ phần Toàn Hải Vân,934.941.785,16.588.000,934941785.0,16588000.0
Công ty Cổ phần Đầu tư Thành Thành CôngCông ty Cổ phần Toàn Hải Vân,Các bên liên quan khác > Công ty Cổ phần Đầu tư Thành Thành CôngCông ty Cổ phần Toàn Hải Vân,Công ty Cổ phần Đầu tư Thành Thành CôngCông ty Cổ phần Toàn Hải Vân,697.828.871,365.756.703,697828871.0,365756703.0
Công ty Cổ phần Đầu tư và Thương Mại Thuận ThiênCông ty Cổ phần Du lịch Thành Thành Công,Các bên liên quan khác > Công ty Cổ phần Đầu tư và Thương Mại Thuận ThiênCông ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Đầu tư và Thương Mại Thuận ThiênCông ty Cổ phần Du lịch Thành Thành Công,592.639.108,592.639.108,592639108.0,592639108.0
Công ty Cổ phần Đầu tư và Thương Mại Thuận ThiênCông ty Cổ phần Du lịch Thành Thành Công,Các bên liên quan khác > Công ty Cổ phần Đầu tư và Thương Mại Thuận ThiênCông ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Đầu tư và Thương Mại Thuận ThiênCông ty Cổ phần Du lịch Thành Thành Công,313.354.400,198.207.000,313354400.0,198207000.0
Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh PhátCông ty Cổ phần Đầu tư Xây dựng Hùng Anh,Các bên liên quan khác > Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh PhátCông ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh PhátCông ty Cổ phần Đầu tư Xây dựng Hùng Anh,159.031.174,288.001.029,159031174.0,288001029.0
Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh PhátCông ty Cổ phần Đầu tư Xây dựng Hùng Anh,Các bên liên quan khác > Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh PhátCông ty Cổ phần Đầu tư Xây dựng Hùng Anh,Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh PhátCông ty Cổ phần Đầu tư Xây dựng Hùng Anh,-,67.877.397.000,,67877397000.0
