row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,1/1/2018,1/1/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__1/1/2018,numeric__1/1/2018_1
,,,Giá gốc VND,Số có khả năng trả nợ VND,Giá gốc VND,Số có khả năng trả nợ VND,,,,
Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,Các công ty liên kết,,,,
Công ty Cổ phần May Tiến Phát,Các công ty liên kết > Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,77.900.000.000,77.900.000.000,226.511.653.660,226.511.653.660,77900000000.0,77900000000.0,226511653660.0,226511653660.0
Công ty Cổ phần Bao bì và Kho bãi Bình Tây,Các công ty liên kết > Công ty Cổ phần Bao bì và Kho bãi Bình Tây,Công ty Cổ phần Bao bì và Kho bãi Bình Tây,-,-,40.046.948.000,40.046.948.000,,,40046948000.0,40046948000.0
Công ty Cổ phần Khu Công Nghiệp Thành Thành Công,Các công ty liên kết > Công ty Cổ phần Khu Công Nghiệp Thành Thành Công,Công ty Cổ phần Khu Công Nghiệp Thành Thành Công,-,-,3.024.889.772,3.024.889.772,,,3024889772.0,3024889772.0
Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,Các bên liên quan khác,,,,
Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Các bên liên quan khác > Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,45.925.218.918,45.925.218.918,85.978.322.776,85.978.322.776,45925218918.0,45925218918.0,85978322776.0,85978322776.0
Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,Các bên liên quan khác > Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,11.151.238.815,11.151.238.815,-,-,11151238815.0,11151238815.0,,
Công ty Cổ phần Đầu tư Thành Thành Công,Các bên liên quan khác > Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,4.307.205.617,4.307.205.617,646.587.700,646.587.700,4307205617.0,4307205617.0,646587700.0,646587700.0
Công ty TNHH Sản xuất Kinh doanh Hải Thành,Các bên liên quan khác > Công ty TNHH Sản xuất Kinh doanh Hải Thành,Công ty TNHH Sản xuất Kinh doanh Hải Thành,593.785.757,593.785.757,6.535.450.799,6.535.450.799,593785757.0,593785757.0,6535450799.0,6535450799.0
Công ty Cổ phần Thành Thành Nam,Các bên liên quan khác > Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,788.102.600,788.102.600,336.638.560,336.638.560,788102600.0,788102600.0,336638560.0,336638560.0
Công ty Cổ phần Du Lịch Thành Thành Công,Các bên liên quan khác > Công ty Cổ phần Du Lịch Thành Thành Công,Công ty Cổ phần Du Lịch Thành Thành Công,741.090.703,741.090.703,-,-,741090703.0,741090703.0,,
