row_label_raw,row_label_full,col_0,31/12/2018,31/12/2018_1,1/1/2018,1/1/2018_1,numeric__31/12/2018,numeric__31/12/2018_1,numeric__1/1/2018,numeric__1/1/2018_1
,,,Giá gốc VND,Số có khả năng trả nợ VND,Giá gốc VND,Số có khả năng trả nợ VND,,,,
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,77.900.000.000,77.900.000.000,226.511.653.660,226.511.653.660,77900000000.0,77900000000.0,226511653660.0,226511653660.0
Công ty TNHH Thương mại Đầu tư Thuận Việt,Công ty TNHH Thương mại Đầu tư Thuận Việt,Công ty TNHH Thương mại Đầu tư Thuận Việt,59.943.232.278,59.943.232.278,61.482.237.250,61.482.237.250,59943232278.0,59943232278.0,61482237250.0,61482237250.0
Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,45.925.218.918,45.925.218.918,85.978.322.776,85.978.322.776,45925218918.0,45925218918.0,85978322776.0,85978322776.0
Ngân hàng TMCP Sài Gòn,Ngân hàng TMCP Sài Gòn,Ngân hàng TMCP Sài Gòn,31.900.000.000,31.900.000.000,31.900.000.000,31.900.000.000,31900000000.0,31900000000.0,31900000000.0,31900000000.0
Thương Tín Công ty TNHH MTV Xây Dụng Bình Minh,Thương Tín Công ty TNHH MTV Xây Dụng Bình Minh,Thương Tín Công ty TNHH MTV Xây Dụng Bình Minh,16.238.631.218,16.238.631.218,-,-,16238631218.0,16238631218.0,,
Công ty TNHH MTV Kỹ Thuật Xây Dụng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ Thuật Xây Dụng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ Thuật Xây Dụng Toàn Thịnh Phát,11.151.238.815,11.151.238.815,-,-,11151238815.0,11151238815.0,,
Công ty Cổ phần Đầu tư Địa ốc Thiên Bảo,Công ty Cổ phần Đầu tư Địa ốc Thiên Bảo,Công ty Cổ phần Đầu tư Địa ốc Thiên Bảo,7.246.210.118,7.246.210.118,-,-,7246210118.0,7246210118.0,,
Công ty Cổ phần Bốn Phương,Công ty Cổ phần Bốn Phương,Công ty Cổ phần Bốn Phương,6.017.409.224,6.017.409.224,7.239.414.100,7.239.414.100,6017409224.0,6017409224.0,7239414100.0,7239414100.0
Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,Công ty Cổ phần Đầu tư Thành Thành Công,4.307.205.617,4.307.205.617,646.587.700,646.587.700,4307205617.0,4307205617.0,646587700.0,646587700.0
Công ty TNHH Xây Dụng Bình Định,Công ty TNHH Xây Dụng Bình Định,Công ty TNHH Xây Dụng Bình Định,3.534.540.063,3.534.540.063,11.582.640.063,11.582.640.063,3534540063.0,3534540063.0,11582640063.0,11582640063.0
Công ty TNHH Sản xuất Kinh doanh Hai Thành,Công ty TNHH Sản xuất Kinh doanh Hai Thành,Công ty TNHH Sản xuất Kinh doanh Hai Thành,593.785.757,593.785.757,6.535.450.799,6.535.450.799,593785757.0,593785757.0,6535450799.0,6535450799.0
Công ty Cổ phần Bao bì và Kho bãi Bình Tây,Công ty Cổ phần Bao bì và Kho bãi Bình Tây,Công ty Cổ phần Bao bì và Kho bãi Bình Tây,-,-,40.046.948.000,40.046.948.000,,,40046948000.0,40046948000.0
Công ty Cổ phần Khu Công Nghiệp Thành Thành Công,Công ty Cổ phần Khu Công Nghiệp Thành Thành Công,Công ty Cổ phần Khu Công Nghiệp Thành Thành Công,-,-,3.024.889.772,3.024.889.772,,,3024889772.0,3024889772.0
Nhà cung cấp khác,Nhà cung cấp khác,Nhà cung cấp khác,74.310.106.907,74.310.106.907,52.727.739.636,52.727.739.636,74310106907.0,74310106907.0,52727739636.0,52727739636.0
,,,339.067.578.915,339.067.578.915,527.675.883.756,527.675.883.756,339067578915.0,339067578915.0,527675883756.0,527675883756.0
