row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2018 VND,1/1/2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2018 VND,numeric__1/1/2018 VND
Bất động sản đầu tư,Bất động sản đầu tư,Bất động sản đầu tư,230,17,266.131.741.846,134.755.884.508,230.0,17.0,266131741846.0,134755884508.0
Nguyên giá,Nguyên giá,Nguyên giá,231,,272.329.811.591,138.861.831.586,231.0,,272329811591.0,138861831586.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,232,,(6.198.069.745),(4.105.947.078),232.0,,-6198069745.0,-4105947078.0
Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,Tài sản dở dang dài hạn,240,,22.473.477.257,15.004.119.936,240.0,,22473477257.0,15004119936.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,242,18,22.473.477.257,15.004.119.936,242.0,18.0,22473477257.0,15004119936.0
Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,Đầu tư tài chính dài hạn,250,8(b),845.284.149.959,888.055.588.797,250.0,,845284149959.0,888055588797.0
Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,Đầu tư vào các công ty liên kết,252,,602.809.149.959,647.180.588.797,252.0,,602809149959.0,647180588797.0
Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,Đầu tư góp vốn vào các đơn vị khác,253,,242.475.000.000,240.875.000.000,253.0,,242475000000.0,240875000000.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,260,,292.325.951.701,178.508.565.400,260.0,,292325951701.0,178508565400.0
Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,Chi phí trả trước dài hạn,261,19(b),24.380.096.743,17.206.976.971,261.0,,24380096743.0,17206976971.0
Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,Tài sản thuế thu nhập hoãn lại,262,27,-,31.746.577.730,262.0,27.0,,31746577730.0
Tài sản dài hạn khác,Tài sản dài hạn khác,Tài sản dài hạn khác,268,,139.270.840.614,128.113.762.092,268.0,,139270840614.0,128113762092.0
Lợi thế thương mại,Lợi thế thương mại,Lợi thế thương mại,269,20,128.675.014.344,1.441.248.607,269.0,20.0,128675014344.0,1441248607.0
TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),TỔNG TÀI SẢN (270 = 100 + 200),270,,10.841.383.064.055,9.554.061.458.725,270.0,,10841383064055.0,9554061458725.0
NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,NGUỒN VỐN,,,,
NỘ PHẢI TRẢ (300 = 310 + 330),NGUỒN VỐN > NỘ PHẢI TRẢ (300 = 310 + 330),NỘ PHẢI TRẢ (300 = 310 + 330),300,,6.357.403.066.703,6.070.388.136.375,300.0,,6357403066703.0,6070388136375.0
Nợ ngắn hạn,NGUỒN VỐN > Nợ ngắn hạn,Nợ ngắn hạn,310,,5.064.074.235.672,5.457.126.488.057,310.0,,5064074235672.0,5457126488057.0
Phải trả người bán ngắn hạn,NGUỒN VỐN > Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,311,21,339.067.578.915,527.675.883.756,311.0,21.0,339067578915.0,527675883756.0
Người mua trả tiền trước ngắn hạn,NGUỒN VỐN > Người mua trả tiền trước ngắn hạn,Người mua trả tiền trước ngắn hạn,312,,1.647.948.150.149,2.802.737.146.204,312.0,,1647948150149.0,2802737146204.0
