row_label_raw,row_label_full,col_0,Năm 2023,Năm 2022(Điều chỉnh lại),Năm 2022(Theo báo cáotrước đây),numeric__Năm 2023,numeric__Năm 2022(Điều chỉnh lại),numeric__Năm 2022(Theo báo cáotrước đây)
,,,Số cổ phiếu,Số cổ phiếu,Số cổ phiếu,,,
Số cổ phiếu phổ thông đãphát hành năm trước mangsang,Số cổ phiếu phổ thông đãphát hành năm trước mangsang,Số cổ phiếu phổ thông đãphát hành năm trước mangsang,380.562.677,267.590.641,267.590.641,380562677.0,267590641.0,267590641.0
Ảnh hưởng của việc pháthành cổ phiếu thường,Ảnh hưởng của việc pháthành cổ phiếu thường,Ảnh hưởng của việc pháthành cổ phiếu thường,57.076.875,103.679.680,76.404.827,57076875.0,103679680.0,76404827.0
Ảnh hưởng của việc mua lạicổ phiếu quỹ,Ảnh hưởng của việc mua lạicổ phiếu quỹ,Ảnh hưởng của việc mua lạicổ phiếu quỹ,,(2.101),(2.101),,-2101.0,-2101.0
Ảnh hưởng của việc pháthành cổ phiếu bằng tiền,Ảnh hưởng của việc pháthành cổ phiếu bằng tiền,Ảnh hưởng của việc pháthành cổ phiếu bằng tiền,-,13.357.709,13.357.709,,13357709.0,13357709.0
Số bình quân gia quyền củacổ phiếu phổ thông trong năm,Số bình quân gia quyền củacổ phiếu phổ thông trong năm,Số bình quân gia quyền củacổ phiếu phổ thông trong năm,437.639.552,384.625.929,357.351.076,437639552.0,384625929.0,357351076.0
