row_label_raw,row_label_full,col_0,col_1,Mã số,Thuyết minh,Năm 2023 VND,Năm 2022 VND,numeric__col_1,numeric__Mã số,numeric__Thuyết minh,numeric__Năm 2023 VND,numeric__Năm 2022 VND
IX.,IX.,IX.,TỔNG LỢI NHUẠN KẾ TOÁN TRƯỚC THUẾ (90 = 70 + 80) (mang sang từ trang trước),90,,716.146.789.713,660.568.842.658,,90.0,,716146789713.0,660568842658.0
9.1.,9.1.,9.1.,Lợi nhuận đã thực hiện,91,,705.326.898.709,669.806.674.433,,91.0,,705326898709.0,669806674433.0
9.2.,9.2.,9.2.,Lợi nhuận chưa thực hiện,92,,10.819.891.004,(9.237.831.775),,92.0,,10819891004.0,-9237831775.0
X.,X.,X.,"CHI PHÍ THUẾ THU NHẬP DOANH NGHIÉP (""TNDN"")",100,,132.130.399.382,146.363.189.422,,100.0,,132130399382.0,146363189422.0
10.1.,10.1.,10.1.,Chi phí thuế TNDN hiện hành,100.1,42,141.032.750.459,148.210.755.777,,1001.0,42.0,141032750459.0,148210755777.0
10.2.,10.2.,10.2.,Lợi ích thuế TNDN hoãn lại,100.2,42,(8.902.351.077),(1.847.566.355),,1002.0,42.0,-8902351077.0,-1847566355.0
XI.,XI.,XI.,LỢI NHUẠN KẾ TOÁN SAU THUẾ TNDN (200 = 90 - 100),200,,584.016.390.331,514.205.653.236,,200.0,,584016390331.0,514205653236.0
XIII.,XIII.,XIII.,THU NHẬP THUÀN TRÊN CỔ PHIỂU PHÒ THÔNG,500,,,,,500.0,,,
13.1.,13.1.,13.1.,Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),501,43,1.254,(Điều chỉnh lại),,501.0,43.0,1254.0,
