row_label_raw,row_label_full,col_0,Môi giới và dịch vụ khách hàng VND,Tự doanh VND,Ngân hàng đầu tư VND,Các bộ phận khác VND,Tổng cộng VND,numeric__Môi giới và dịch vụ khách hàng VND,numeric__Tự doanh VND,numeric__Ngân hàng đầu tư VND,numeric__Các bộ phận khác VND,numeric__Tổng cộng VND
Tải sản bộ phận,Tải sản bộ phận,Tải sản bộ phận,3.775.550.597.603,6.418.771.895.947,-,17.341.002.180,10.211.663.495.730,3775550597603.0,6418771895947.0,,17341002180.0,10211663495730.0
Tải sản phân bổ,Tải sản phân bổ,Tải sản phân bổ,395.601.492.559,91.705.082.937,9.443.032.282,21.775.429.802,518.525.037.580,395601492559.0,91705082937.0,9443032282.0,21775429802.0,518525037580.0
Tải sản phân bổ,Tải sản phân bổ,Tải sản phân bổ,4.171.152.090.162,6.510.476.978.884,9.443.032.282,39.116.431.982,10.730.188.533.310,4171152090162.0,6510476978884.0,9443032282.0,39116431982.0,10730188533310.0
Nợ phải trả bộ phân,Nợ phải trả bộ phân,Nợ phải trả bộ phân,9.843.917.213,35.599.846.606,-,-,45.443.763.819,9843917213.0,35599846606.0,,,45443763819.0
Nợ phải trả phân bổ,Nợ phải trả phân bổ,Nợ phải trả phân bổ,4.662.221.503.826,1.080.757.827.568,111.287.517.854,256.626.628.033,6.110.893.477.281,4662221503826.0,1080757827568.0,111287517854.0,256626628033.0,6110893477281.0
Nợ phải trả phân bổ,Nợ phải trả phân bổ,Nợ phải trả phân bổ,4.672.065.421.039,1.116.357.674.174,111.287.517.854,256.626.628.033,6.156.337.241.100,4672065421039.0,1116357674174.0,111287517854.0,256626628033.0,6156337241100.0
