row_label_raw,row_label_full,col_0,Số lượngDon vị,31/12/2023Giá gốcVND,Dự phòng suygiảm giá trịVND,Số lượngDon vị_1,31/12/2022Giá gốcVND,Dự phòng suygiảm giá trịVND_1,numeric__Số lượngDon vị,numeric__31/12/2023Giá gốcVND,numeric__Dự phòng suygiảm giá trịVND,numeric__Số lượngDon vị_1,numeric__31/12/2022Giá gốcVND,numeric__Dự phòng suygiảm giá trịVND_1
Tải sản tài chính AFS,Tải sản tài chính AFS,Tải sản tài chính AFS,Tải sản tài chính AFS,Tải sản tài chính AFS,Tải sản tài chính AFS,Tải sản tài chính AFS,Tải sản tài chính AFS,Tải sản tài chính AFS,,,,,,
Cổ phiếu chưa niêm yếtCTCP Cảng Tân CảngHiệp Phước,Tải sản tài chính AFS > Cổ phiếu chưa niêm yếtCTCP Cảng Tân CảngHiệp Phước,Cổ phiếu chưa niêm yếtCTCP Cảng Tân CảngHiệp Phước,1.710.000,46.768.500.000,(28.899.000.000),1.710.000,46.768.500.000,(29.668.500.000),1710000.0,46768500000.0,-28899000000.0,1710000.0,46768500000.0,-29668500000.0
TCT Công nghệ Năng lượngDầu khí Việt Nam,Tải sản tài chính AFS > TCT Công nghệ Năng lượngDầu khí Việt Nam,TCT Công nghệ Năng lượngDầu khí Việt Nam,2.500.000,30.000.000.000,(16.750.000.000),2.500.000,30.000.000.000,(21.250.000.000),2500000.0,30000000000.0,-16750000000.0,2500000.0,30000000000.0,-21250000000.0
CTCP Chế biến Thủy sản Út Xỉ,Tải sản tài chính AFS > CTCP Chế biến Thủy sản Út Xỉ,CTCP Chế biến Thủy sản Út Xỉ,894.705,26.214.856.500,(26.214.856.500),894.705,26.214.856.500,(22.636.036.500),894705.0,26214856500.0,-26214856500.0,894705.0,26214856500.0,-22636036500.0
CTCP công nghiệp cao suCOECCO,Tải sản tài chính AFS > CTCP công nghiệp cao suCOECCO,CTCP công nghiệp cao suCOECCO,492.000,7.380.000.000,(4.182.000.000),492.000,7.380.000.000,(4.428.000.000),492000.0,7380000000.0,-4182000000.0,492000.0,7380000000.0,-4428000000.0
Công ty cổ phần Viet Lotus,Tải sản tài chính AFS > Công ty cổ phần Viet Lotus,Công ty cổ phần Viet Lotus,457.300,4.573.000.000,(3.508.976.996),457.300,4.573.000.000,(1.600.550.000),457300.0,4573000000.0,-3508976996.0,457300.0,4573000000.0,-1600550000.0
Cổ phiếu chưa niêm yết khác,Tải sản tài chính AFS > Cổ phiếu chưa niêm yết khác,Cổ phiếu chưa niêm yết khác,301.512,3.038.988.653,(3.000.000.000),301.512,3.038.988.653,(3.000.000.000),301512.0,3038988653.0,-3000000000.0,301512.0,3038988653.0,-3000000000.0
,,,,117.975.345.153,(82.554.833.496),,117.975.345.153,(82.583.086.500),,117975345153.0,-82554833496.0,,117975345153.0,-82583086500.0
