row_label_raw,row_label_full,col_0,31/12/2023Mệnh giáVND,31/12/2022Mệnh giáVND,numeric__31/12/2023Mệnh giáVND,numeric__31/12/2022Mệnh giáVND
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,
Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính > Tài sản tài chính giao dịch tự do chuyển nhượng,Tài sản tài chính giao dịch tự do chuyển nhượng,528.405.960.000,64.000.000,528405960000.0,64000000.0
Tài sản tài chính chờ thanh toán,Tài sản tài chính > Tài sản tài chính chờ thanh toán,Tài sản tài chính chờ thanh toán,13.063.050.000,13.063.050.000,13063050000.0,13063050000.0
Tài sản tài chính ký quỹ đảm bảo khoản vay,Tài sản tài chính > Tài sản tài chính ký quỹ đảm bảo khoản vay,Tài sản tài chính ký quỹ đảm bảo khoản vay,14.000.000,120.000,14000000.0,120000.0
,,,541.483.010.000,13.127.170.000,541483010000.0,13127170000.0
