row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,31/12/2021 > VND,01/01/2021 > VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__31/12/2021 > VND,numeric__01/01/2021 > VND
100,100,100,A. TÀI SẢN NGẮN HẠN,,3.713.720.080.971,1.903.635.543.564,,,3713720080971.0,1903635543564.0
110,110,110,I. Tiền và các khoản tương đương tiền,3,49.857.822.681,157.363.970.633,,3.0,49857822681.0,157363970633.0
111,111,111,1. Tiền,,49.857.822.681,12.363.970.633,,,49857822681.0,12363970633.0
112,112,112,2. Các khoản tương đương tiền,,-,145.000.000.000,,,,145000000000.0
120,120,120,II. Đầu tư tài chính ngắn hạn,4,1.370.567.883.188,154.999.989.852,,4.0,1370567883188.0,154999989852.0
123,123,123,1. Đầu tư nằm giữ đến ngày đáo hạn,,1.370.567.883.188,154.999.989.852,,,1370567883188.0,154999989852.0
130,130,130,III. Các khoản phải thu ngắn hạn,,1.796.693.261.080,1.554.553.378.891,,,1796693261080.0,1554553378891.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,5,630.736.942.316,770.874.394.484,,5.0,630736942316.0,770874394484.0
132,132,132,2. Trả trước cho người bán ngắn hạn,6,258.010.167.138,144.413.874.091,,6.0,258010167138.0,144413874091.0
135,135,135,3. Phải thu về cho vay ngắn hạn,7,42.660.700.000,57.956.985.782,,7.0,42660700000.0,57956985782.0
136,136,136,4. Phải thu ngắn hạn khác,8,871.657.064.691,587.679.737.599,,8.0,871657064691.0,587679737599.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,,(6.371.613.065),(6.371.613.065),,,-6371613065.0,-6371613065.0
140,140,140,IV. Hàng tồn kho,10,481.732.109.586,26.886.741.578,,10.0,481732109586.0,26886741578.0
141,141,141,1. Hàng tồn kho,,481.732.109.586,26.886.741.578,,,481732109586.0,26886741578.0
150,150,150,V. Tài sản ngắn hạn khác,,14.869.004.436,9.831.462.610,,,14869004436.0,9831462610.0
151,151,151,1. Chi phí trả trước ngắn hạn,15,14.511.547.073,8.329.856.167,,15.0,14511547073.0,8329856167.0
152,152,152,2. Thuế GTGT được khấu trừ,,115.777.514,135.883.309,,,115777514.0,135883309.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,19,241.679.849,1.365.723.134,,19.0,241679849.0,1365723134.0
200,200,200,B. TÀI SẢN DÀI HẠN,,2.214.202.806.752,1.346.639.249.075,,,2214202806752.0,1346639249075.0
210,210,210,I. Các khoản phải thu dài hạn,,1.720.679.510.613,1.002.541.398.857,,,1720679510613.0,1002541398857.0
215,215,215,1. Phải thu về cho vay dài hạn,7,281.200.000.000,-,,7.0,281200000000.0,
216,216,216,2. Phải thu dài hạn khác,8,1.439.479.510.613,1.002.541.398.857,,8.0,1439479510613.0,1002541398857.0
220,220,220,II. Tài sản cố định,,179.510.112.289,181.491.813.618,,,179510112289.0,181491813618.0
221,221,221,1. Tài sản cố định hữu hình,12,135.933.095.193,138.395.680.345,,12.0,135933095193.0,138395680345.0
222,222,222,- Nguyên giá,,173.941.947.098,165.173.133.896,,,173941947098.0,165173133896.0
223,223,223,- Giá trị hao mòn lũy kế,,(38.008.851.905),(26.777.453.551),,,-38008851905.0,-26777453551.0
227,227,227,2. Tài sản cố định vô hình,13,43.577.017.096,43.096.133.273,,13.0,43577017096.0,43096133273.0
228,228,228,- Nguyên giá,,49.243.102.213,45.128.177.810,,,49243102213.0,45128177810.0
229,229,229,- Giá trị hao mòn lũy kế,,(5.666.085.117),(2.032.044.537),,,-5666085117.0,-2032044537.0
230,230,230,III. Bất động sản đầu tư,14,134.376.773.597,-,,14.0,134376773597.0,
231,231,231,- Nguyên giá,,135.127.481.829,-,,,135127481829.0,
232,232,232,- Giá trị hao mòn lũy kế,,(750.708.232),-,,,-750708232.0,
