row_label_raw,row_label_full,a) Số tiền đi vay thực thu trong năm,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
Tiền thu từ di vay theo khế ước thông thường;,Tiền thu từ di vay theo khế ước thông thường;,Tiền thu từ di vay theo khế ước thông thường;,6.066.533.003.376,1.834.690.544.691,6066533003376.0,1834690544691.0
b) Số tiền đã thực trả gốc vay trong năm,b) Số tiền đã thực trả gốc vay trong năm,b) Số tiền đã thực trả gốc vay trong năm,,,,
Tiền trả nợ gốc vay theo khế ước thông thường;,b) Số tiền đã thực trả gốc vay trong năm > Tiền trả nợ gốc vay theo khế ước thông thường;,Tiền trả nợ gốc vay theo khế ước thông thường;,5.232.314.769.040,1.140.817.219.785,5232314769040.0,1140817219785.0
