row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2021 > VND,Năm 2020 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2021 > VND,numeric__Năm 2020 > VND
'01,'01,'01,1. Doanh thu bán hàng và cung cấp dịch vụ,25,5.383.245.634.929,1.969.853.754.198,,25.0,5383245634929.0,1969853754198.0
02,02,02,2. Các khoản giảm trừ doanh thu,26,142.095.163.636,45.416.998.997,,26.0,142095163636.0,45416998997.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,5.241.150.471.293,1.924.436.755.201,,,5241150471293.0,1924436755201.0
11,11,11,4. Giá vốn hàng bán,27,4.306.267.853.091,1.513.502.086.136,,27.0,4306267853091.0,1513502086136.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,934.882.618.202,410.934.669.065,,,934882618202.0,410934669065.0
21,21,21,6. Doanh thu hoạt động tài chính,28,74.972.245.551,26.241.405.923,,28.0,74972245551.0,26241405923.0
22,22,22,7. Chi phí tài chính,29,149.003.091.361,7.350.253.249,,29.0,149003091361.0,7350253249.0
23,23,23,Trong đó: Chi phí lãi vay,,149.003.091.361,7.350.253.249,,,149003091361.0,7350253249.0
25,25,25,8. Chi phí bán hàng,30,163.434.975.634,36.148.966.924,,30.0,163434975634.0,36148966924.0
26,26,26,9. Chi phí quản lý doanh nghiệp,31,134.532.761.814,79.542.043.877,,31.0,134532761814.0,79542043877.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,562.884.034.944,314.134.810.938,,,562884034944.0,314134810938.0
31,31,31,11. Thu nhập khác,32,1.630.648.817,2.065.703.200,,32.0,1630648817.0,2065703200.0
32,32,32,12. Chi phí khác,33,6.475.733.164,7.695.486.208,,33.0,6475733164.0,7695486208.0
40,40,40,13. Lợi nhuận khác,,(4.845.084.347),(5.629.783.008),,,-4845084347.0,-5629783008.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,558.038.950.597,308.505.027.930,,,558038950597.0,308505027930.0
51,51,51,15. Chi phí thuế thu nhập doanh nghiệp hiện hành,34,111.956.764.202,62.538.606.155,,34.0,111956764202.0,62538606155.0
52,52,52,16. Chi phí thuế thu nhập doanh nghiệp hoãn lại,,-,-,,,,
60,52 > 60,60,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,,446.082.186.395,245.966.421.775,,,446082186395.0,245966421775.0
