row_label_raw,row_label_full,19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC,19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_1,19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_2,19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_3,19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_4,19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_5,19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_6,numeric__19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_1,numeric__19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_2,numeric__19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_3,numeric__19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_4,numeric__19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_5,numeric__19. THUẾ VÀ CÁC KHOÀN PHẢI NỘP NHÀ NUỐC_6
,,,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,,,,,,
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,-,11.436.053.157,92.406.885.854,42.531.930.401,-,61.311.008.610,,11436053157.0,92406885854.0,42531930401.0,,61311008610.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,-,32.858.326.159,112.420.256.123,51.059.033.502,-,94.219.548.780,,32858326159.0,112420256123.0,51059033502.0,,94219548780.0
Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,Thuế Thu nhập cá nhân,-,32.816.813.541,77.992.939.241,49.842.467.510,-,60.967.285.272,,32816813541.0,77992939241.0,49842467510.0,,60967285272.0
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",1.365.723.134,-,1.564.535.694,440.492.409,241.679.849,-,1365723134.0,,1564535694.0,440492409.0,241679849.0,
,,,1.365.723.134,77.111.192.857,284.384.616.912,143.873.923.822,241.679.849,216.497.842.662,1365723134.0,77111192857.0,284384616912.0,143873923822.0,241679849.0,216497842662.0
