row_label_raw,row_label_full,col_0,31/12/2021 > Giá trịVND,31/12/2021 > Dự phòngVND,01/01/2021 > Giá trịVND,01/01/2021 > Dự phòngVND,numeric__31/12/2021 > Giá trịVND,numeric__31/12/2021 > Dự phòngVND,numeric__01/01/2021 > Giá trịVND,numeric__01/01/2021 > Dự phòngVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,,,
"- Phải thu về lãi tiền gửi,tiền cho vay, lãi trái phiếu","a) Ngắn hạn > - Phải thu về lãi tiền gửi,tiền cho vay, lãi trái phiếu","- Phải thu về lãi tiền gửi,tiền cho vay, lãi trái phiếu",16.370.622.225,-,2.435.671.233,-,16370622225.0,,2435671233.0,
- Phải thu về bảo hiểm xãhội,a) Ngắn hạn > - Phải thu về bảo hiểm xãhội,- Phải thu về bảo hiểm xãhội,572.750.082,-,448.872.659,-,572750082.0,,448872659.0,
- Tạm ứng,a) Ngắn hạn > - Tạm ứng,- Tạm ứng,2.742.465.871,-,-,-,2742465871.0,,,
"- Ký cược, ký quỹ","a) Ngắn hạn > - Ký cược, ký quỹ","- Ký cược, ký quỹ",53.987.279.363,-,152.160.639.863,-,53987279363.0,,152160639863.0,
Công ty Cổ phần Tư vấnThiết kế và Đầu tư Xâydụng Đại Nam Sơn (1),a) Ngắn hạn > Công ty Cổ phần Tư vấnThiết kế và Đầu tư Xâydụng Đại Nam Sơn (1),Công ty Cổ phần Tư vấnThiết kế và Đầu tư Xâydụng Đại Nam Sơn (1),52.650.639.863,-,52.650.639.863,-,52650639863.0,,52650639863.0,
Công ty Cổ phần TMĐTNgôi Nhà Thế Kỳ,a) Ngắn hạn > Công ty Cổ phần TMĐTNgôi Nhà Thế Kỳ,Công ty Cổ phần TMĐTNgôi Nhà Thế Kỳ,-,-,99.500.000.000,-,,,99500000000.0,
Khác,a) Ngắn hạn > Khác,Khác,1.336.639.500,-,10.000.000,-,1336639500.0,,10000000.0,
- Công ty Cổ phần Bất độngsản Galaxy Land (2),a) Ngắn hạn > - Công ty Cổ phần Bất độngsản Galaxy Land (2),- Công ty Cổ phần Bất độngsản Galaxy Land (2),762.921.100.000,-,295.000.000.000,-,762921100000.0,,295000000000.0,
- Công ty Cổ phần Xâydụng Sao Vàng,a) Ngắn hạn > - Công ty Cổ phần Xâydụng Sao Vàng,- Công ty Cổ phần Xâydụng Sao Vàng,-,-,25.000.000.000,-,,,25000000000.0,
- Công ty Cổ phần Đầu tuva Phát triển Việt Anh (3),a) Ngắn hạn > - Công ty Cổ phần Đầu tuva Phát triển Việt Anh (3),- Công ty Cổ phần Đầu tuva Phát triển Việt Anh (3),-,-,50.738.019.376,-,,,50738019376.0,
- Công ty Nam Hồng -TNHH (4),a) Ngắn hạn > - Công ty Nam Hồng -TNHH (4),- Công ty Nam Hồng -TNHH (4),1.682.930.936,-,27.857.898.154,-,1682930936.0,,27857898154.0,
- Công ty Cổ phần Dịch vụvà Đầu tư Trustlink phảithu lãi cho vay,a) Ngắn hạn > - Công ty Cổ phần Dịch vụvà Đầu tư Trustlink phảithu lãi cho vay,- Công ty Cổ phần Dịch vụvà Đầu tư Trustlink phảithu lãi cho vay,23.813.402.739,-,-,-,23813402739.0,,,
- Công ty Cổ phần TMĐTNgôi nhà Thế kỳ,a) Ngắn hạn > - Công ty Cổ phần TMĐTNgôi nhà Thế kỳ,- Công ty Cổ phần TMĐTNgôi nhà Thế kỳ,-,-,27.243.928.991,-,,,27243928991.0,
- Công ty TNHH Giải phápvà Công nghệ An Thịnh,a) Ngắn hạn > - Công ty TNHH Giải phápvà Công nghệ An Thịnh,- Công ty TNHH Giải phápvà Công nghệ An Thịnh,384.300.000,(384.300.000),384.300.000,(384.300.000),384300000.0,-384300000.0,384300000.0,-384300000.0
- Công ty TNHH Địa ốc GiaPhú,a) Ngắn hạn > - Công ty TNHH Địa ốc GiaPhú,- Công ty TNHH Địa ốc GiaPhú,5.391.000.324,(5.391.000.324),5.391.000.324,(5.391.000.324),5391000324.0,-5391000324.0,5391000324.0,-5391000324.0
- Phải thu khác,a) Ngắn hạn > - Phải thu khác,- Phải thu khác,3.791.213.151,-,1.019.406.999,-,3791213151.0,,1019406999.0,
,,,871.657.064.691,(5.775.300.324),587.679.737.599,(5.775.300.324),871657064691.0,-5775300324.0,587679737599.0,-5775300324.0
