row_label_raw,row_label_full,col_0,col_1,2022,2022_1,2021,2021_1,numeric__col_1,numeric__2022,numeric__2022_1,numeric__2021,numeric__2021_1
,,,,Giá gốc VND,Dự phòng VND,Giá gốc VND,Dự phòng VND,,,,,
(i),(i),(i),Đầu tư vào công ty conCông ty TNHH MTV Thời trang CAO (*),150.000.000.000,(73.330.934.821),130.000.000.000,(93.880.406.775),,150000000000.0,-73330934821.0,130000000000.0,-93880406775.0
(i),(i),(i),Công ty TNHH MTV Giám định PNJ,10.000.000.000,-,10.000.000.000,-,,10000000000.0,,10000000000.0,
(i),(i),(i),Công ty TNHH MTV Chế tác và Kinh doanh Trang sức PNJ (**),500.000.000.000,-,200.000.000.000,-,,500000000000.0,,200000000000.0,
(i),(i),(i),,660.000.000.000,(73.330.934.821),340.000.000.000,(93.880.406.775),,660000000000.0,-73330934821.0,340000000000.0,-93880406775.0
(ii),(ii),(ii),Đầu tư góp vốn vào đơn vị khácNgân hàng TMCP Đông Ả (***),395.271.613.400,(395.271.613.400),395.271.613.400,(395.271.613.400),,395271613400.0,-395271613400.0,395271613400.0,-395271613400.0
(ii),(ii),(ii),,1.055.271.613.400,(468.602.548.221),735.271.613.400,(489.152.020.175),,1055271613400.0,-468602548221.0,735271613400.0,-489152020175.0
