row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
300,300,300,NỘ PHẢI TRẢ,,4.569.887.335.324,4.109.229.101.091,,,4569887335324.0,4109229101091.0
310,310,310,Nợ ngắn hạn,,4.559.852.546.324,4.100.098.701.091,,,4559852546324.0,4100098701091.0
311,311,311,Phải trả người bán ngắn hạn,14,255.035.902.130,638.903.772.994,,14.0,255035902130.0,638903772994.0
312,312,312,Người mua trả tiền trước ngắn hạn,15,170.105.715.685,106.563.466.096,,15.0,170105715685.0,106563466096.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,16,226.999.428.026,261.052.351.661,,16.0,226999428026.0,261052351661.0
314,314,314,Phải trả người lao động,17,836.225.571.023,339.225.759.891,,17.0,836225571023.0,339225759891.0
315,315,315,Chi phí phải trả ngắn hạn,18,77.567.311.611,56.176.517.030,,18.0,77567311611.0,56176517030.0
319,319,319,Phải trả ngắn hạn khác,19,196.542.039.364,47.206.698.660,,19.0,196542039364.0,47206698660.0
320,320,320,Vay ngắn hạn,20,2.605.754.185.502,2.495.307.120.466,,20.0,2605754185502.0,2495307120466.0
321,321,321,Dự phòng phải trả ngắn hạn,22(a),30.129.306.488,30.129.306.488,,,30129306488.0,30129306488.0
322,322,322,"Quỹ khen thưởng, phúc lợi",21,161.493.086.495,125.533.707.805,,21.0,161493086495.0,125533707805.0
330,330,330,Nợ dài hạn,,10.034.789.000,9.130.400.000,,,10034789000.0,9130400000.0
337,337,337,Phải trả dài hạn khác,,518.668.000,518.668.000,,,518668000.0,518668000.0
342,342,342,Dự phòng phải trả dài hạn,22(b),9.516.121.000,8.611.732.000,,,9516121000.0,8611732000.0
400,400,400,VỐN CHỦ SỞ HỮU,,8.340.230.038.670,5.944.844.981.063,,,8340230038670.0,5944844981063.0
410,410,410,Vốn chủ sở hữu,,8.340.230.038.670,5.944.844.981.063,,,8340230038670.0,5944844981063.0
411,411,411,Vốn góp của chủ sở hữu,"24, 25",2.461.716.200.000,2.276.123.620.000,,,2461716200000.0,2276123620000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,2.461.716.200.000,2.276.123.620.000,,,2461716200000.0,2276123620000.0
412,412,412,Thặng dư vốn cổ phần,25,2.251.376.032.458,991.261.882.458,,25.0,2251376032458.0,991261882458.0
415,415,415,Cổ phiếu quỹ,25,(3.384.090.000),(4.908.890.000),,25.0,-3384090000.0,-4908890000.0
418,418,418,Quỹ đầu tư phát triển,25,1.212.120.556.918,800.503.556.918,,25.0,1212120556918.0,800503556918.0
421,421,421,"Lợi nhuận sau thuế (""LNST"")chưa phân phối",25,2.418.401.339.294,1.881.864.811.687,,25.0,2418401339294.0,1881864811687.0
421a,421a,421a,- LNST chưa phân phối lũy kécủa các năm trước,,791.386.349.487,826.488.391.906,,,791386349487.0,826488391906.0
421b,421b,421b,- LNST chưa phân phối của năm nay,,1.627.014.989.807,1.055.376.419.781,,,1627014989807.0,1055376419781.0
