row_label_raw,row_label_full,col_0,2022VND,2021VND,numeric__2022VND,numeric__2021VND
Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,Lợi nhuận kế toán trước thuế,2.220.561.473.918,1.303.996.890.535,2220561473918.0,1303996890535.0
Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,Thuế tính ở thuế suất 20%Điều chỉnh:,444.112.294.784,260.799.378.107,444112294784.0,260799378107.0
Thu nhập không chịu thuế,Thu nhập không chịu thuế,Thu nhập không chịu thuế,-,(5.000.000.000),,-5000000000.0
Chi phí không được khấu trừ,Chi phí không được khấu trừ,Chi phí không được khấu trừ,1.832.952.727,1.155.159.868,1832952727.0,1155159868.0
Dự phòng thiếu của năm trước,Dự phòng thiếu của năm trước,Dự phòng thiếu của năm trước,-,737.170.959,,737170959.0
Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),Chi phí thuế TNDN (*),445.945.247.511,248.620.470.754,445945247511.0,248620470754.0
Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng:,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng:,,,,
Thuế TNDN - hiện hành,Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng: > Thuế TNDN - hiện hành,Thuế TNDN - hiện hành,464.637.548.290,257.943.507.515,464637548290.0,257943507515.0
Thuế TNDN - hoãn lại (Thuyết minh 22),Chi phí thuế TNDN ghi nhận trong báo cáokết quả hoạt động kinh doanh riêng: > Thuế TNDN - hoãn lại (Thuyết minh 22),Thuế TNDN - hoãn lại (Thuyết minh 22),(18.692.300.779),(9.323.036.761),-18692300779.0,-9323036761.0
,,,445.945.247.511,248.620.470.754,445945247511.0,248620470754.0
