row_label_raw,row_label_full,Công ty TNHH MTV Chế tác và Kinh doanh Trang sức PNJ,295.871.028.549,222.048.609.317,numeric__295.871.028.549,numeric__222.048.609.317
Công ty TNHH MTV Thời trang CAO,Công ty TNHH MTV Thời trang CAO,Công ty TNHH MTV Thời trang CAO,48.612.198.547,82.530.006.626,48612198547.0,82530006626.0
Công ty TNHH Sản xuất Thương mại Không gian Vàng,Công ty TNHH Sản xuất Thương mại Không gian Vàng,Công ty TNHH Sản xuất Thương mại Không gian Vàng,84.092.727,686.743.139,84092727.0,686743139.0
Hội Doanh nhân Trẻ Thành phố Hồ Chí Minh,Hội Doanh nhân Trẻ Thành phố Hồ Chí Minh,Hội Doanh nhân Trẻ Thành phố Hồ Chí Minh,50.000.000,-,50000000.0,
,,,344.617.319.823,305.265.359.082,344617319823.0,305265359082.0
