row_label_raw,row_label_full,col_0,31/12/2020VND,1/1/2020VND,numeric__31/12/2020VND,numeric__1/1/2020VND
Phải thu khác từ các công ty con,Phải thu khác từ các công ty con,Phải thu khác từ các công ty con,Phải thu khác từ các công ty con,Phải thu khác từ các công ty con,,
Công ty TNHH Một thành viên Trung tâm Logistics Xanh,Phải thu khác từ các công ty con > Công ty TNHH Một thành viên Trung tâm Logistics Xanh,Công ty TNHH Một thành viên Trung tâm Logistics Xanh,29.020.191.760,41.033.191.760,29020191760.0,41033191760.0
Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Phải thu khác từ các công ty con > Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,Công ty TNHH Một thành viên Vận tải biển Ngôi sao Xanh,13.367.423.979,15.295.706.471,13367423979.0,15295706471.0
Công ty TNHH Một thành viên Viconship Hồ Chí Minh,Phải thu khác từ các công ty con > Công ty TNHH Một thành viên Viconship Hồ Chí Minh,Công ty TNHH Một thành viên Viconship Hồ Chí Minh,2.819.750.000,16.309.608.139,2819750000.0,16309608139.0
Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,Phải thu khác từ các công ty con > Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,Công ty Cổ phần Đầu tư Dịch vụ và Phát triển Xanh,1.823.456.190,929.391.200,1823456190.0,929391200.0
Công ty Cổ phần Cảng Xanh VIP,Phải thu khác từ các công ty con > Công ty Cổ phần Cảng Xanh VIP,Công ty Cổ phần Cảng Xanh VIP,-,863.512.253,,863512253.0
Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,Công ty Cổ phần Container Miền Trung,-,-,,
,,,47.030.821.929,74.431.409.823,47030821929.0,74431409823.0
Các bên thứ ba,Công ty Cổ phần Container Miền Trung > Các bên thứ ba,Các bên thứ ba,1.830.306.696,17.127.155.862,1830306696.0,17127155862.0
,,,48.861.128.625,91.558.565.685,48861128625.0,91558565685.0
