row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2020 VND,1/1/2020 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2020 VND,numeric__1/1/2020 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),TÀI SẢN > Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),100,,312.617.935.178,420.288.093.958,100.0,,312617935178.0,420288093958.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,214.950.878.788,183.968.394.573,110.0,4.0,214950878788.0,183968394573.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,36.872.340.406,100.522.622.192,111.0,,36872340406.0,100522622192.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,178.078.538.382,83.445.772.381,112.0,,178078538382.0,83445772381.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,1.000.000.000,-,120.0,,1000000000.0,
Đầu tư nấm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nấm giữ đến ngày đáo hạn,Đầu tư nấm giữ đến ngày đáo hạn,123,10(a),1.000.000.000,-,123.0,,1000000000.0,
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,85.459.811.142,215.957.868.264,130.0,,85459811142.0,215957868264.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,5,24.132.891.501,68.319.768.482,131.0,5.0,24132891501.0,68319768482.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,,97.711.590,552.493.695,132.0,,97711590.0,552493695.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,6,12.686.407.947,55.845.368.923,135.0,6.0,12686407947.0,55845368923.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,7,48.861.128.625,91.558.565.685,136.0,7.0,48861128625.0,91558565685.0
Dự phòng các khoản phải thu ngắn hạn khó đòi,TÀI SẢN > Dự phòng các khoản phải thu ngắn hạn khó đòi,Dự phòng các khoản phải thu ngắn hạn khó đòi,137,,(318.328.521),(318.328.521),137.0,,-318328521.0,-318328521.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,140,,466.822.694,7.724.368.568,140.0,,466822694.0,7724368568.0
Hàng tồn kho,TÀI SẢN > Hàng tồn kho,Hàng tồn kho,141,,466.822.694,7.724.368.568,141.0,,466822694.0,7724368568.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,10.740.422.554,12.637.462.553,150.0,,10740422554.0,12637462553.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,13(a),10.740.422.554,12.637.462.553,152.0,,10740422554.0,12637462553.0
