row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Lợi nhuận trước thuế,Lợi nhuận trước thuế,Lợi nhuận trước thuế,1.039.481.068.949,1.016.159.410.506,1039481068949.0,1016159410506.0
Trừ: Chênh lệch tạm thời không chịu thuế thu nhập doanh nghiệp,Trừ: Chênh lệch tạm thời không chịu thuế thu nhập doanh nghiệp,Trừ: Chênh lệch tạm thời không chịu thuế thu nhập doanh nghiệp,(13.295.895.665),(2.429.499.219),-13295895665.0,-2429499219.0
Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,Trừ: Lãi đầu tư vào công ty liên kết,(29.649.082.386),(34.035.075.394),-29649082386.0,-34035075394.0
Cộng: Các khoản chi phí không được khấu trừ Điều chỉnh khác:,Cộng: Các khoản chi phí không được khấu trừ Điều chỉnh khác:,Cộng: Các khoản chi phí không được khấu trừ Điều chỉnh khác:,215.397.440.725,15.488.123.291,215397440725.0,15488123291.0
Trừ: Chênh lệch tạm thời được khấu trừ,Trừ: Chênh lệch tạm thời được khấu trừ,Trừ: Chênh lệch tạm thời được khấu trừ,(72.707.744.140),(48.194.175.826),-72707744140.0,-48194175826.0
Cộng: Chênh lệch tạm thời không được khấu trừ,Cộng: Chênh lệch tạm thời không được khấu trừ,Cộng: Chênh lệch tạm thời không được khấu trừ,13.374.867.955,139.649.821.279,13374867955.0,139649821279.0
Thu nhập chịu thuế,Thu nhập chịu thuế,Thu nhập chịu thuế,1.152.600.655.438,1.086.638.604.637,1152600655438.0,1086638604637.0
Lỗ năm trước mang sang,Lỗ năm trước mang sang,Lỗ năm trước mang sang,-,(31.888.652),,-31888652.0
Thu nhập tính thuế,Thu nhập tính thuế,Thu nhập tính thuế,1.152.600.655.438,1.086.606.715.985,1152600655438.0,1086606715985.0
Thuế suất hiện hành,Thuế suất hiện hành,Thuế suất hiện hành,20%,20%,0.2,0.2
Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,Thuế thu nhập doanh nghiệp hiện hành,230.520.131.088,217.321.343.197,230520131088.0,217321343197.0
Điều chỉnh thuế thu nhập doanh nghiệp năm trước,Điều chỉnh thuế thu nhập doanh nghiệp năm trước,Điều chỉnh thuế thu nhập doanh nghiệp năm trước,13.798.211.956,7.527.270.555,13798211956.0,7527270555.0
Tổng chỉ phí thuế thu nhập doanh nghiệp trong năm,Tổng chỉ phí thuế thu nhập doanh nghiệp trong năm,Tổng chỉ phí thuế thu nhập doanh nghiệp trong năm,244.318.343.044,224.848.613.752,244318343044.0,224848613752.0
