row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,6.427.513.545.786,7.156.584.146.893,,200.0,,6427513545786.0,7156584146893.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,19.751.742.208,14.048.956.179,,210.0,,19751742208.0,14048956179.0
1.,1.,1.,Phải thu dài hạn khác,216,7,19.751.742.208,14.048.956.179,,216.0,7.0,19751742208.0,14048956179.0
II.,II.,II.,Tài sản cố định,220,,5.860.054.469.445,6.781.172.147.529,,220.0,,5860054469445.0,6781172147529.0
1.,1.,1.,Tài sản cố định hữu hình,221,10,5.858.554.594.549,6.777.561.963.137,,221.0,10.0,5858554594549.0,6777561963137.0
1.,1.,1.,- Nguyên giá,222,,10.538.865.727.752,10.705.307.119.454,,222.0,,10538865727752.0,10705307119454.0
1.,1.,1.,- Giá trị hao mòn lũy kế,223,,(4.680.311.133.203),(3.927.745.156.317),,223.0,,-4680311133203.0,-3927745156317.0
2.,2.,2.,Tài sản cố định vô hình,227,11,1.499.874.896,3.610.184.392,,227.0,11.0,1499874896.0,3610184392.0
2.,2.,2.,- Nguyên giá,228,,8.340.073.473,9.975.864.897,,228.0,,8340073473.0,9975864897.0
2.,2.,2.,- Giá trị hao mòn lũy kế,229,,(6.840.198.577),(6.365.680.505),,229.0,,-6840198577.0,-6365680505.0
III.,III.,III.,Tài sản dở dang dài hạn,240,,155.630.810.797,202.325.000,,240.0,,155630810797.0,202325000.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,12,155.630.810.797,202.325.000,,242.0,12.0,155630810797.0,202325000.0
IV.,IV.,IV.,Đầu tư tài chính dài hạn,250,,204.766.329.022,198.573.423.481,,250.0,,204766329022.0,198573423481.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,13,158.828.561.722,152.635.656.181,,252.0,13.0,158828561722.0,152635656181.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,14,45.937.767.300,45.937.767.300,,253.0,14.0,45937767300.0,45937767300.0
V.,V.,V.,Tài sản dài hạn khác,260,,187.310.194.314,162.587.294.704,,260.0,,187310194314.0,162587294704.0
1.,1.,1.,Chi phí trả trước dài hạn,261,15,80.998.854.170,91.537.813.172,,261.0,15.0,80998854170.0,91537813172.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,16,106.311.340.144,71.049.481.532,,262.0,16.0,106311340144.0,71049481532.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,11.089.584.286.462,10.997.298.677.304,,270.0,,11089584286462.0,10997298677304.0
