row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,a) Ngắn hạn,,
Kinh phí công đoàn,a) Ngắn hạn > Kinh phí công đoàn,Kinh phí công đoàn,2.916.144.255,2.978.071.075,2916144255.0,2978071075.0
Bảo hiểm xã hội,a) Ngắn hạn > Bảo hiểm xã hội,Bảo hiểm xã hội,1.765.648.978,4.338.879.838,1765648978.0,4338879838.0
Bảo hiểm y tế,a) Ngắn hạn > Bảo hiểm y tế,Bảo hiểm y tế,107.447.331,769.097.701,107447331.0,769097701.0
Bảo hiểm thất nghiệp,a) Ngắn hạn > Bảo hiểm thất nghiệp,Bảo hiểm thất nghiệp,63.389.710,293.070.073,63389710.0,293070073.0
"Nhận ký quỹ, ký cược ngắn hạn","a) Ngắn hạn > Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",25.303.679.846,15.813.119.384,25303679846.0,15813119384.0
"Cổ tức, lợi nhuận phải trả","a) Ngắn hạn > Cổ tức, lợi nhuận phải trả","Cổ tức, lợi nhuận phải trả",15.925.940.290,4.332.125.690,15925940290.0,4332125690.0
Phải trả khác là các bên liên quan(Thuyết minh số 40),a) Ngắn hạn > Phải trả khác là các bên liên quan(Thuyết minh số 40),Phải trả khác là các bên liên quan(Thuyết minh số 40),167.424.802.279,169.071.127.279,167424802279.0,169071127279.0
Các khoản phải trả khác,a) Ngắn hạn > Các khoản phải trả khác,Các khoản phải trả khác,49.416.732.403,33.871.694.702,49416732403.0,33871694702.0
,,,262.923.785.092,231.467.185.742,262923785092.0,231467185742.0
b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,b) Dài hạn,,
"Nhận ký quỹ, ký cược dài hạn","b) Dài hạn > Nhận ký quỹ, ký cược dài hạn","Nhận ký quỹ, ký cược dài hạn",30.866.400.000,32.622.104.000,30866400000.0,32622104000.0
,,,30.866.400.000,32.622.104.000,30866400000.0,32622104000.0
