row_label_raw,row_label_full,col_0,Số đã trình bày,Thay đổi,Số trình bày lại,numeric__Số đã trình bày,numeric__Thay đổi,numeric__Số trình bày lại
Lợi nhuận trong năm (VND),Lợi nhuận trong năm (VND),Lợi nhuận trong năm (VND),820.683.601.126,-,820.683.601.126,820683601126.0,,820683601126.0
"Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: Trích lập Quỹ khen thưởng, phúc lợi (VND)",(36.707.973.685),(4.293.448.773),(41.001.422.458),-36707973685.0,-4293448773.0,-41001422458.0
Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trên cổ phiếu (VND),652.902.450.391,(4.293.448.773),648.609.001.618,652902450391.0,-4293448773.0,648609001618.0
Số bình quân gia quyền của cổ phần phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phần phổ thông để tính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phần phổ thông để tính lãi cơ bản trên cổ phiếu,281.440.162,42.211.084,323.651.246,281440162.0,42211084.0,323651246.0
Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,2.320,(316),2.004,2320.0,-316.0,2004.0
