row_label_raw,row_label_full,Lợi nhuận trong năm (VND),Năm nay > 830.424.584.517,Năm trước(Trình bày lại) > 820.683.601.126,numeric__Năm nay > 830.424.584.517,numeric__Năm trước(Trình bày lại) > 820.683.601.126
Phân bổ cho:,Phân bổ cho:,Phân bổ cho:,,,,
- Cổ đông không kiểm soát (VND),Phân bổ cho: > - Cổ đông không kiểm soát (VND),- Cổ đông không kiểm soát (VND),160.940.462.793,131.073.177.050,160940462793.0,131073177050.0
- Cổ đông của Công ty mẹ (VND),Phân bổ cho: > - Cổ đông của Công ty mẹ (VND),- Cổ đông của Công ty mẹ (VND),669.484.121.724,689.610.424.076,669484121724.0,689610424076.0
"Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Phân bổ cho: > Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)","Trừ: trích lập Quỹ khen thưởng, phúc lợi (VND)",(39.804.794.628),(41.001.422.458),-39804794628.0,-41001422458.0
Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),Phân bổ cho: > Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),Lợi nhuận để tính lãi cơ bản trêncổ phiếu (VND),629.679.327.096,648.609.001.618,629679327096.0,648609001618.0
Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,Phân bổ cho: > Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,Số bình quân gia quyền của cổ phiếu phổ thông đểtính lãi cơ bản trên cổ phiếu,323.651.246,323.651.246,323651246.0,323651246.0
Lãi cơ bản trên cổ phiếu,Phân bổ cho: > Lãi cơ bản trên cổ phiếu,Lãi cơ bản trên cổ phiếu,1.946,2.004,1946.0,2004.0
