row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,a. Các khoản phải trả người bán ngắn hạn,,
Công ty Cổ phần Dầu khí FGas,a. Các khoản phải trả người bán ngắn hạn > Công ty Cổ phần Dầu khí FGas,Công ty Cổ phần Dầu khí FGas,142.207.992.676,41.365.056.723,142207992676.0,41365056723.0
Công ty TNHH Vận tải Dầu khí OPEC,a. Các khoản phải trả người bán ngắn hạn > Công ty TNHH Vận tải Dầu khí OPEC,Công ty TNHH Vận tải Dầu khí OPEC,23.162.958.315,37.323.351.298,23162958315.0,37323351298.0
Công ty Cổ phần cung ứng nhiên liệu tàu biển Vina,a. Các khoản phải trả người bán ngắn hạn > Công ty Cổ phần cung ứng nhiên liệu tàu biển Vina,Công ty Cổ phần cung ứng nhiên liệu tàu biển Vina,5.699.962.000,32.830.459.100,5699962000.0,32830459100.0
Wallem Ship Management Ltd,a. Các khoản phải trả người bán ngắn hạn > Wallem Ship Management Ltd,Wallem Ship Management Ltd,-,12.128.669.230,,12128669230.0
Công ty Cổ phần Vận tải Hàng hải Quốc Việt,a. Các khoản phải trả người bán ngắn hạn > Công ty Cổ phần Vận tải Hàng hải Quốc Việt,Công ty Cổ phần Vận tải Hàng hải Quốc Việt,-,10.009.543.285,,10009543285.0
Phải trả người bán là các bên liên quan (Thuyết minh số 40),a. Các khoản phải trả người bán ngắn hạn > Phải trả người bán là các bên liên quan (Thuyết minh số 40),Phải trả người bán là các bên liên quan (Thuyết minh số 40),199.794.044.941,171.495.372.872,199794044941.0,171495372872.0
Phải trả cho các đối tượng khác,a. Các khoản phải trả người bán ngắn hạn > Phải trả cho các đối tượng khác,Phải trả cho các đối tượng khác,374.569.687.630,297.835.178.743,374569687630.0,297835178743.0
,,,745.434.645.562,602.987.631.251,745434645562.0,602987631251.0
b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,b. Các khoản phải trả người bán dài hạn,,
Tập đoàn Dầu khí Quốc gia Việt Nam (Thuyết minh số 40),b. Các khoản phải trả người bán dài hạn > Tập đoàn Dầu khí Quốc gia Việt Nam (Thuyết minh số 40),Tập đoàn Dầu khí Quốc gia Việt Nam (Thuyết minh số 40),202.029.744.000,230.891.136.000,202029744000.0,230891136000.0
,,,202.029.744.000,230.891.136.000,202029744000.0,230891136000.0
