row_label_raw,row_label_full,Ngân hàng Thương mại Cổ phần Ngoại thương Việt Nam > Ngân hàng Thương mại Cổ phần Việt Nam Thịnh Vương,Số cuối nămVND > 54.890.463.250 > 4.957.819.237,Số đầu nămVND > -,numeric__Số cuối nămVND > 54.890.463.250 > 4.957.819.237,numeric__Số đầu nămVND > -
Ngân hàng Thương mại Cổ phần Tiên Phong,Ngân hàng Thương mại Cổ phần Tiên Phong,Ngân hàng Thương mại Cổ phần Tiên Phong,-,6.005.784.702,,6005784702.0
,,,59.848.282.487,6.005.784.702,59848282487.0,6005784702.0
