row_label_raw,row_label_full,Tên công ty con,Trụ sở,Lĩnh vực kinh doanh,Tình trạng hoạt động,Tỷ lệ sở hữu và tỷ lệ quyền biểu quyết (%),Tỷ lệ sở hữu và tỷ lệ quyền biểu quyết (%)_1,numeric__Trụ sở,numeric__Lĩnh vực kinh doanh,numeric__Tình trạng hoạt động,numeric__Tỷ lệ sở hữu và tỷ lệ quyền biểu quyết (%),numeric__Tỷ lệ sở hữu và tỷ lệ quyền biểu quyết (%)_1
Tên công ty con,Tên công ty con,Tên công ty con,Trụ sở,Lĩnh vực kinh doanh,Tình trạng hoạt động,Số cuối năm,Số đầu năm,,,,,
Công ty con giản tiếp,Công ty con giản tiếp,Công ty con giản tiếp,Công ty con giản tiếp,Công ty con giản tiếp,Công ty con giản tiếp,Công ty con giản tiếp,Công ty con giản tiếp,,,,,
(9) Công ty Cổ phần Thợ Điện Máy Xanh(trước đây là Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm),Công ty con giản tiếp > (9) Công ty Cổ phần Thợ Điện Máy Xanh(trước đây là Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm),(9) Công ty Cổ phần Thợ Điện Máy Xanh(trước đây là Công ty Cổ phần Dịch vụ Lắp đặt - Sửa chữa - Bảo hành Tận Tâm),"Thành phố Hồ Chí Minh, Việt Nam","Sửa chữa máy móc, thiết bị",Đang hoạt động,"98,94","99,99",,,,98.94,99.99
(10) Công ty Cổ phần Thương mại Bách Hóa Xanh,Công ty con giản tiếp > (10) Công ty Cổ phần Thương mại Bách Hóa Xanh,(10) Công ty Cổ phần Thương mại Bách Hóa Xanh,"Thành phố Hồ Chí Minh, Việt Nam",Thương mại thực phẩm,Đang hoạt động,"94,94","94,94",,,,94.94,94.94
(11) Công ty Cổ phần Dược phẩm An Khang Pharma,Công ty con giản tiếp > (11) Công ty Cổ phần Dược phẩm An Khang Pharma,(11) Công ty Cổ phần Dược phẩm An Khang Pharma,"Thành phố Hồ Chí Minh, Việt Nam",Bán lẻ được phẩm,Đang hoạt động,"99,99","99,99",,,,99.99,99.99
(12) Công ty TNHH MTV Thương mại Thiện Tâm,Công ty con giản tiếp > (12) Công ty TNHH MTV Thương mại Thiện Tâm,(12) Công ty TNHH MTV Thương mại Thiện Tâm,"Thành phố Hồ Chí Minh, Việt Nam",Quản lý khoản đầu tư,Đang hoạt động,"100,00",-,,,,100.0,
(13) Công ty TNHH Thương mại Avakids,Công ty con giản tiếp > (13) Công ty TNHH Thương mại Avakids,(13) Công ty TNHH Thương mại Avakids,"Thành phố Hồ Chí Minh, Việt Nam",Bán lẻ,Đang hoạt động,"100,00",-,,,,100.0,
Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,Công ty liên doanh,,,,,
(14) PT Era Blu Elektronik,Công ty liên doanh > (14) PT Era Blu Elektronik,(14) PT Era Blu Elektronik,Indonesia,Thương mại sản phẩm điện tử,Đang hoạt động,"45,00","45,00",,,,45.0,45.0
