row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Số đầu năm > Giá trị,Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Số đầu năm > Giá trị,numeric__Số đầu năm > Số có khả năng trả nợ
Công ty Cổ phần Kỹ thuật & Khoa học Vĩnh Khang,Công ty Cổ phần Kỹ thuật & Khoa học Vĩnh Khang,Công ty Cổ phần Kỹ thuật & Khoa học Vĩnh Khang,997.223.502.161,997.223.502.161,460.712.788.052,460.712.788.052,997223502161.0,997223502161.0,460712788052.0,460712788052.0
Công ty Samsung Electronics Việt Nam Thái Nguyên,Công ty Samsung Electronics Việt Nam Thái Nguyên,Công ty Samsung Electronics Việt Nam Thái Nguyên,756.976.130.250,756.976.130.250,131.287.827.660,131.287.827.660,756976130250.0,756976130250.0,131287827660.0,131287827660.0
Công ty Cổ phần Thế Giới Số,Công ty Cổ phần Thế Giới Số,Công ty Cổ phần Thế Giới Số,666.723.063.260,666.723.063.260,494.430.598.816,494.430.598.816,666723063260.0,666723063260.0,494430598816.0,494430598816.0
Chi nhánh Công ty TNHH Phân phối Synnex FPT,Chi nhánh Công ty TNHH Phân phối Synnex FPT,Chi nhánh Công ty TNHH Phân phối Synnex FPT,542.129.799.607,542.129.799.607,328.278.198.699,328.278.198.699,542129799607.0,542129799607.0,328278198699.0,328278198699.0
Công ty TNHH Điện Máy AQUA Việt Nam,Công ty TNHH Điện Máy AQUA Việt Nam,Công ty TNHH Điện Máy AQUA Việt Nam,511.561.974.100,511.561.974.100,368.233.274.979,368.233.274.979,511561974100.0,511561974100.0,368233274979.0,368233274979.0
Công ty TNHH Apple Việt Nam,Công ty TNHH Apple Việt Nam,Công ty TNHH Apple Việt Nam,463.897.487.034,463.897.487.034,288.433.656.226,288.433.656.226,463897487034.0,463897487034.0,288433656226.0,288433656226.0
Công ty TNHH LG Electronics Việt Nam Hải Phòng,Công ty TNHH LG Electronics Việt Nam Hải Phòng,Công ty TNHH LG Electronics Việt Nam Hải Phòng,306.843.068.741,306.843.068.741,330.376.839.713,330.376.839.713,306843068741.0,306843068741.0,330376839713.0,330376839713.0
Khác,Khác,Khác,8.868.544.647.119,8.868.544.647.119,6.777.882.870.413,6.777.882.870.413,8868544647119.0,8868544647119.0,6777882870413.0,6777882870413.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,13.113.899.672.272,13.113.899.672.272,9.179.636.054.558,9.179.636.054.558,13113899672272.0,13113899672272.0,9179636054558.0,9179636054558.0
