row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,19.330.903.536.858,19.849.837.609.882,19330903536858.0,19849837609882.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,8.828.128.970.723,8.790.535.553.617,8828128970723.0,8790535553617.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,7.758.384.668.599,7.722.361.780.931,7758384668599.0,7722361780931.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,1.781.543.464.780,2.632.462.061.133,1781543464780.0,2632462061133.0
Khác,Khác,Khác,962.846.432.756,704.478.214.201,962846432756.0,704478214201.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,4.596.074.513.172,3.565.767.583.102,4596074513172.0,3565767583102.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,4.443.306.793.671,3.081.373.428.101,4443306793671.0,3081373428101.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,109.338.643.852,336.549.546.590,109338643852.0,336549546590.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,30.048.697.397,52.098.835.716,30048697397.0,52098835716.0
Khác,Khác,Khác,13.380.378.252,95.745.772.695,13380378252.0,95745772695.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,23.926.978.050.030,23.415.605.192.984,23926978050030.0,23415605192984.0
