row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,50.769.502.237.457,42.316.198.897.749,,,50769502237457.0,42316198897749.0
310,310,310,I. Nợ ngắn hạn,,50.769.502.237.457,42.316.198.897.749,,,50769502237457.0,42316198897749.0
311,311,311,1. Phải trả người bán ngắn hạn,20,13.113.899.672.272,9.179.636.054.558,,20.0,13113899672272.0,9179636054558.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,17,210.360.719.303,90.966.314.915,,17.0,210360719303.0,90966314915.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,899.553.978.698,691.059.561.096,,19.0,899553978698.0,691059561096.0
314,314,314,4. Phải trả người lao động,,342.221.054.994,649.999.685.139,,,342221054994.0,649999685139.0
315,315,315,5. Chi phí phải trả ngắn hạn,21,4.474.359.546.479,3.357.568.974.136,,21.0,4474359546479.0,3357568974136.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,22,536.936.718.444,51.807.612.125,,22.0,536936718444.0,51807612125.0
319,319,319,7. Phải trả ngắn hạn khác,23,1.171.729.524.469,924.674.307.090,,23.0,1171729524469.0,924674307090.0
320,320,320,8. Vay ngắn hạn,24,29.930.942.961.668,27.300.246.721.779,,24.0,29930942961668.0,27300246721779.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,89.498.061.130,70.239.666.911,,,89498061130.0,70239666911.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,33.176.117.374.577,28.121.576.823.855,,,33176117374577.0,28121576823855.0
410,410,410,I. Vốn chủ sở hữu,,33.176.117.374.577,28.121.576.823.855,,,33176117374577.0,28121576823855.0
411,411,411,1. Vốn cổ phần,25.1,14.696.931.770.000,14.622.441.770.000,,251.0,14696931770000.0,14622441770000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,14.696.931.770.000,14.622.441.770.000,,,14696931770000.0,14622441770000.0
412,412,412,2. Thăng dư vốn cổ phần,25.1,(152.995.820.060),558.110.430.986,,251.0,-152995820060.0,558110430986.0
415,415,415,3. Cổ phiếu quỹ,25.1,(12.364.140.000),(7.599.680.000),,251.0,-12364140000.0,-7599680000.0
417,417,417,4. Chênh lệch tỷ giá hối đoái,25.1,-,2.458.384.629,,251.0,,2458384629.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,25.1,18.068.194.576.159,12.582.145.266.842,,251.0,18068194576159.0,12582145266842.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối đến cuối năm trước,,11.034.463.805.990,8.860.276.825.181,,,11034463805990.0,8860276825181.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,7.033.730.770.169,3.721.868.441.661,,,7033730770169.0,3721868441661.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,25.1,576.350.988.478,364.020.651.398,,251.0,576350988478.0,364020651398.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,83.945.619.612.034,70.437.775.721.604,,,83945619612034.0,70437775721604.0
