row_label_raw,row_label_full,col_0,VND,VND_1,numeric__VND,numeric__VND_1
,,,Số cuối năm,Số đầu năm,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,33.874.270.102.700,29.324.441.756.320,33874270102700.0,29324441756320.0
Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),Tiền gửi có kỳ hạn (i),20.957.060.273.973,19.072.901.560.936,20957060273973.0,19072901560936.0
Đầu tư khác (ii),Đầu tư khác (ii),Đầu tư khác (ii),12.917.209.828.727,10.251.540.195.384,12917209828727.0,10251540195384.0
Dài hạn,Dài hạn,Dài hạn,2.765.156.500.000,-,2765156500000.0,
Trái phiếu (iii),Trái phiếu (iii),Trái phiếu (iii),2.765.156.500.000,-,2765156500000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,36.639.426.602.700,29.324.441.756.320,36639426602700.0,29324441756320.0
