row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải thu từ các nhà cung cấp,Phải thu từ các nhà cung cấp,Phải thu từ các nhà cung cấp,1.631.890.594.790,1.678.124.625.158,1631890594790.0,1678124625158.0
- Công ty TNHH Apple Việt Nam,- Công ty TNHH Apple Việt Nam,- Công ty TNHH Apple Việt Nam,293.014.411.725,177.001.918.901,293014411725.0,177001918901.0
- Công ty Cổ phần Sữa Việt Nam,- Công ty Cổ phần Sữa Việt Nam,- Công ty Cổ phần Sữa Việt Nam,107.137.377.749,96.703.343.587,107137377749.0,96703343587.0
- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,- Công ty TNHH Điện tử Samsung HCMC CE Complex,80.700.216.538,95.772.412.644,80700216538.0,95772412644.0
- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,- Công ty TNHH LG Electronics Việt Nam Hải Phòng,76.710.001.156,123.491.899.918,76710001156.0,123491899918.0
- Khác,- Khác,- Khác,1.074.328.587.622,1.185.155.050.108,1074328587622.0,1185155050108.0
"Phải thu lãi tiền gửi, cho vay","Phải thu lãi tiền gửi, cho vay","Phải thu lãi tiền gửi, cho vay",1.099.354.161.490,701.761.964.393,1099354161490.0,701761964393.0
Phải thu từ nhân viên,Phải thu từ nhân viên,Phải thu từ nhân viên,12.256.500.820,6.685.794.187,12256500820.0,6685794187.0
Tạm ứng nhân viên,Tạm ứng nhân viên,Tạm ứng nhân viên,10.422.096.260,5.420.918.005,10422096260.0,5420918005.0
Khác,Khác,Khác,123.426.599.031,38.894.546.929,123426599031.0,38894546929.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,"2,877,349,952,391",2.430.887.848.672,,2430887848672.0
