row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Điện thoại di động,Điện thoại di động,Điện thoại di động,10.436.921.442.796,6.308.558.850.359,10436921442796.0,6308558850359.0
Thiết bị điện tử,Thiết bị điện tử,Thiết bị điện tử,5.455.545.232.942,5.672.524.777.932,5455545232942.0,5672524777932.0
Thiết bị gia dụng,Thiết bị gia dụng,Thiết bị gia dụng,3.356.619.138.107,3.057.900.016.918,3356619138107.0,3057900016918.0
"Thực phẩm khô, thực phẩm tươi sống, các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống, các loại nước uống và hàng tiêu dùng","Thực phẩm khô, thực phẩm tươi sống, các loại nước uống và hàng tiêu dùng",2.826.345.755.706,2.677.406.135.781,2826345755706.0,2677406135781.0
Máy tính xách tay,Máy tính xách tay,Máy tính xách tay,2.038.788.415.621,1.394.857.344.900,2038788415621.0,1394857344900.0
Hóa mỹ phẩm,Hóa mỹ phẩm,Hóa mỹ phẩm,1.393.357.125.771,1.568.948.685.864,1393357125771.0,1568948685864.0
Phụ kiện,Phụ kiện,Phụ kiện,1.376.926.780.717,1.135.937.046.238,1376926780717.0,1135937046238.0
Máy tính bằng,Máy tính bằng,Máy tính bằng,381.398.358.512,246.873.698.461,381398358512.0,246873698461.0
"Đồng hồ, mất kinh","Đồng hồ, mất kinh","Đồng hồ, mất kinh",185.139.795.429,183.440.081.019,185139795429.0,183440081019.0
Vật tư lắp đặt,Vật tư lắp đặt,Vật tư lắp đặt,99.657.560.121,131.809.543.729,99657560121.0,131809543729.0
Hàng hóa khác,Hàng hóa khác,Hàng hóa khác,325.746.523.545,289.517.831.442,325746523545.0,289517831442.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,27.876.446.129.267,22.667.774.012.643,27876446129267.0,22667774012643.0
Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,Dự phòng giảm giá hàng tồn kho,(609.594.155.009),(423.097.685.938),-609594155009.0,-423097685938.0
GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,27.266.851.974.258,22.244.676.326.705,27266851974258.0,22244676326705.0
