row_label_raw,row_label_full,2020 > 2022 > 2023 > 2024,2025 > 2027 > 2028 > 2029,(**),6.437.846.862 > 306.214.502.293 > 342.942.200.944 > 347.656.048.632,-,-_1,6.437.846.862 > 306.214.502.293 > 342.942.200.944 > 347.656.048.632_1,numeric__2025 > 2027 > 2028 > 2029,numeric__(**),numeric__6.437.846.862 > 306.214.502.293 > 342.942.200.944 > 347.656.048.632,numeric__-,numeric__-_1,numeric__6.437.846.862 > 306.214.502.293 > 342.942.200.944 > 347.656.048.632_1
2.025,2.025,2.025,2030,(**),111.745.081.463,-,-,111.745.081.463,2030.0,,111745081463.0,,,111745081463.0
,,,,,1.114.995.680.194,-,-,1.114.995.680.194,,,1114995680194.0,,,1114995680194.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,7.801.350.492.297,(811.704.895.095),(901.754.004.198),6.087.891.593.004,,,7801350492297.0,-811704895095.0,-901754004198.0,6087891593004.0
