row_label_raw,row_label_full,col_0,Số cổ phiếu,Số cổ phiếu_1,numeric__Số cổ phiếu,numeric__Số cổ phiếu_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,Cổ phiếu được phép phát hành,1.469.693.177,1.462.244.177,1469693177.0,1462244177.0
Cổ phiếu đã phát hành và được góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đầy đủ Cổ phiếu phổ thông,Cổ phiếu đã phát hành và được góp vốn đầy đủ Cổ phiếu phổ thông,1.469.693.177,1.462.244.177,1469693177.0,1462244177.0
Cổ phiếu quỹ Cổ phiếu phổ thông,Cổ phiếu quỹ Cổ phiếu phổ thông,Cổ phiếu quỹ Cổ phiếu phổ thông,(1.236.414),(759.968),-1236414.0,-759968.0
Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,Cổ phiếu đang lưu hành Cổ phiếu phổ thông,1.468.456.763,1.461.484.209,1468456763.0,1461484209.0
