row_label_raw,row_label_full,col_0,Quyền sử dụng đất,Phần mềm máy tính,Thương hiệu,VND Tổng cộng,numeric__Quyền sử dụng đất,numeric__Phần mềm máy tính,numeric__Thương hiệu,numeric__VND Tổng cộng
Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,Nguyên giá,,,,
Số đầu năm và cuối năm,Nguyên giá > Số đầu năm và cuối năm,Số đầu năm và cuối năm,25.998.878.500,10.772.197.700,53.526.696.627,90.297.772.827,25998878500.0,10772197700.0,53526696627.0,90297772827.0
Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,Giá trị hao mòn lũy kế,,,,
Số đầu năm,Giá trị hao mòn lũy kế > Số đầu năm,Số đầu năm,-,(10.772.197.700),(16.058.008.988),(26.830.206.688),,-10772197700.0,-16058008988.0,-26830206688.0
Hao mòn trong năm,Giá trị hao mòn lũy kế > Hao mòn trong năm,Hao mòn trong năm,-,-,(5.352.669.663),(5.352.669.663),,,-5352669663.0,-5352669663.0
Số cuối năm,Giá trị hao mòn lũy kế > Số cuối năm,Số cuối năm,-,(10.772.197.700),(21.410.678.651),(32.182.876.351),,-10772197700.0,-21410678651.0,-32182876351.0
Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,Giá trị còn lại,,,,
Số đầu năm,Giá trị còn lại > Số đầu năm,Số đầu năm,25.998.878.500,-,37.468.687.639,63.467.566.139,25998878500.0,,37468687639.0,63467566139.0
Số cuối năm,Giá trị còn lại > Số cuối năm,Số cuối năm,25.998.878.500,-,32.116.017.976,58.114.896.476,25998878500.0,,32116017976.0,58114896476.0
