row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Quảng Ngãi (i),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Quảng Ngãi (i),Ngân hàng TMCP Đầu tư và Phát triển Việt Nam - Chi nhánh Quảng Ngãi (i),957.457.298.927,-,957457298927.0,
Lợi nhuận còn phải trả Tập đoàn Dầu khí Việt Nam (PVN),Lợi nhuận còn phải trả Tập đoàn Dầu khí Việt Nam (PVN),Lợi nhuận còn phải trả Tập đoàn Dầu khí Việt Nam (PVN),917.747.535.419,917.747.535.419,917747535419.0,917747535419.0
Phải trả tiền bán cổ phần (ii),Phải trả tiền bán cổ phần (ii),Phải trả tiền bán cổ phần (ii),9.211.577.795,9.211.577.795,9211577795.0,9211577795.0
"Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn","Nhận ký quỹ, ký cược ngắn hạn",4.069.215.070,4.199.260.710,4069215070.0,4199260710.0
Ban quản lý Dự án Nhà máy Lộc dầu Dung Quất,Ban quản lý Dự án Nhà máy Lộc dầu Dung Quất,Ban quản lý Dự án Nhà máy Lộc dầu Dung Quất,1.118.996.642,1.118.996.642,1118996642.0,1118996642.0
Phải trả PVN tiền PVN đã trả hộ Công ty nợ vay Ngân hàng,Phải trả PVN tiền PVN đã trả hộ Công ty nợ vay Ngân hàng,Phải trả PVN tiền PVN đã trả hộ Công ty nợ vay Ngân hàng,-,1.925.894.960.000,,1925894960000.0
Phát triển Việt Nam trước hạn (iii),Phát triển Việt Nam trước hạn (iii),Phát triển Việt Nam trước hạn (iii),,,,
Phải trả ngắn hạn khác,Phát triển Việt Nam trước hạn (iii) > Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,11.234.455.320,11.480.526.342,11234455320.0,11480526342.0
,,,1.900.839.079.173,2.869.652.856.908,1900839079173.0,2869652856908.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Phải trả khác cho các bên liên quan(chỉ tiết tại Thuyết minh số 34),Trong đó: > Phải trả khác cho các bên liên quan(chỉ tiết tại Thuyết minh số 34),Phải trả khác cho các bên liên quan(chỉ tiết tại Thuyết minh số 34),918.866.532.061,2.846.136.260.431,918866532061.0,2846136260431.0
