row_label_raw,row_label_full,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2022,Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng)Triệu đồng > Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2022,Giá trị ghi số kế toán ròng (theo tỷ giá tại ngày lập báo cáo) > Tài sảnTriệu đồng > Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2022,Giá trị ghi số kế toán ròng (theo tỷ giá tại ngày lập báo cáo) > Nợ phải trảTriệu đồng > Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2022,numeric__Tổng giá trị của hợp đồng (theo tỷ giá ngày hiệu lực hợp đồng)Triệu đồng > Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2022,numeric__Giá trị ghi số kế toán ròng (theo tỷ giá tại ngày lập báo cáo) > Tài sảnTriệu đồng > Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2022,numeric__Giá trị ghi số kế toán ròng (theo tỷ giá tại ngày lập báo cáo) > Nợ phải trảTriệu đồng > Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2022
Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,3.561.693,-,(72.384),3561693.0,,-72384.0
Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,14.011.783,192.566,-,14011783.0,192566.0,
,,,17.573.476,192.566,(72.384),17573476.0,192566.0,-72384.0
Số thuần,Số thuần,Số thuần,,120.182,,,120182.0,
Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021,,,
Giao dịch kỳ hạn tiền tệ,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021 > Giao dịch kỳ hạn tiền tệ,Giao dịch kỳ hạn tiền tệ,20.715.840,75.266,-,20715840.0,75266.0,
Giao dịch hoán đổi tiền tệ,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021 > Giao dịch hoán đổi tiền tệ,Giao dịch hoán đổi tiền tệ,23.590.882,-,(71.004),23590882.0,,-71004.0
,,,44.306.722,75.266,(71.004),44306722.0,75266.0,-71004.0
Số thuần,Công cụ tài chính phải sinh tiền tệ tại ngày 31 tháng 12 năm 2021 > Số thuần,Số thuần,,4.262,,,4262.0,
