row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Các giao dịch,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Cổ đông lớn và các bên liên quan với cổ đông lớn,Trả lãi tiền gửiThu lãi tiền gửiTrả lãi tiền vayThu từ dịch vụ thanh toán,131.20514.804795,1401381.770827,,13120514804795.0,1401381770827.0
Công ty con,Công ty con,Công ty con,Cổ tứcTrả lãi tiền gửiChi thủ lao ủy quyền xử lý nợThu từ dịch vụ thanh toán,-9.10021.2251,63.2117.88813.0103,,-9100212251.0,632117888130103.0
"Thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Điều hành của Ngân hàng và các bên liên quan đến các cá nhân này","Thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Điều hành của Ngân hàng và các bên liên quan đến các cá nhân này","Thành viên Hội đồng Quản trị, Ban Kiểm soát và Ban Điều hành của Ngân hàng và các bên liên quan đến các cá nhân này","Trả lãi tiền gửiThu lãi cho vayThu từ dịch vụ thanh toánChi về dịch vụ thanh toánLương/thù lao, thường và các khoản phụ cấp khác (*)",4.4172831356139.471,9.58111323438.918,,4.417283135613947e+16,958111323438918.0
