row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Trả lãi tiền gửi,Trả lãi tiền gửi,Trả lãi tiền gửi,6.530.174,6.562.945,6530174.0,6562945.0
Trả lãi tiền vay,Trả lãi tiền vay,Trả lãi tiền vay,56.347,4.213,56347.0,4213.0
Chi phí hoạt động tin dụng khác,Chi phí hoạt động tin dụng khác,Chi phí hoạt động tin dụng khác,787,919,787.0,919.0
,,,6.587.308,6.568.077,6587308.0,6568077.0
