row_label_raw,row_label_full,Họ và tên > Ông Trần Tấn Lộc,Chức vụ > Phó Tổng Giám đốc(Đến ngày 8 tháng 9 năm 2021)Tổng Giám đốc(Từ ngày 8 tháng 9 năm 2021),Năm nayTriệu đồng > 6.075,Năm trướcTriệu đồng > 3.380,numeric__Chức vụ > Phó Tổng Giám đốc(Đến ngày 8 tháng 9 năm 2021)Tổng Giám đốc(Từ ngày 8 tháng 9 năm 2021),numeric__Năm nayTriệu đồng > 6.075,numeric__Năm trướcTriệu đồng > 3.380
Ông Đảo Hồng ChâuBà Đình Thị Thu ThảoÔng Nguyễn Hồ Hoàng Vũ,Ông Đảo Hồng ChâuBà Đình Thị Thu ThảoÔng Nguyễn Hồ Hoàng Vũ,Ông Đảo Hồng ChâuBà Đình Thị Thu ThảoÔng Nguyễn Hồ Hoàng Vũ,Phó Tổng Giám đốcPhó Tổng Giám đốcGiám đốc Tài chính,3.733,2.709,,3733.0,2709.0
Ông Đảo Hồng ChâuBà Đình Thị Thu ThảoÔng Nguyễn Hồ Hoàng Vũ,Ông Đảo Hồng ChâuBà Đình Thị Thu ThảoÔng Nguyễn Hồ Hoàng Vũ,Ông Đảo Hồng ChâuBà Đình Thị Thu ThảoÔng Nguyễn Hồ Hoàng Vũ,Phó Tổng Giám đốcPhó Tổng Giám đốcGiám đốc Tài chính,3.600,2.713,,3600.0,2713.0
Ông Nguyễn Hướng MinhÔng Nguyễn Cảnh Vinh,Ông Nguyễn Hướng MinhÔng Nguyễn Cảnh Vinh,Ông Nguyễn Hướng MinhÔng Nguyễn Cảnh Vinh,Phó Tổng Giám đốcQuyền Tổng Giám đốc(Đến ngày 8 tháng 9 năm 2021),3.163,2.584,,3163.0,2584.0
Ông Nguyễn Hướng MinhÔng Nguyễn Cảnh Vinh,Ông Nguyễn Hướng MinhÔng Nguyễn Cảnh Vinh,Ông Nguyễn Hướng MinhÔng Nguyễn Cảnh Vinh,Phó Tổng Giám đốcQuyền Tổng Giám đốc(Đến ngày 8 tháng 9 năm 2021),3.974,3.290,,3974.0,3290.0
Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Phó Tổng Giám đốc(Đến ngày 9 tháng 4 năm 2021),-,4.654,,,4654.0
Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Phó Tổng Giám đốc(Đến ngày 9 tháng 4 năm 2021),-,1.195,,,1195.0
Ông Lã Quang Trung,Ông Lã Quang Trung,Ông Lã Quang Trung,Kế toán Trường,1.289,1.024,,1289.0,1024.0
Tổng cộng (*),Tổng cộng (*),Tổng cộng (*),,21.834,21.549,,21834.0,21549.0
