row_label_raw,row_label_full,Chỉ tiêu,Phát sinh trong năm > Số dư đầu năm,Phát sinh trong năm > Số phải nộp,Phát sinh trong năm > Số đã nộp,Phát sinh trong năm > Số dư cuối năm,numeric__Phát sinh trong năm > Số dư đầu năm,numeric__Phát sinh trong năm > Số phải nộp,numeric__Phát sinh trong năm > Số đã nộp,numeric__Phát sinh trong năm > Số dư cuối năm
1. Thuế GTGT,1. Thuế GTGT,1. Thuế GTGT,565,6.486,6.386,665,565.0,6486.0,6386.0,665.0
a. Thuế GTGT,a. Thuế GTGT,a. Thuế GTGT,565,6.131,6.031,665,565.0,6131.0,6031.0,665.0
b. Thuế GTGT nhà thầu nước ngoài,b. Thuế GTGT nhà thầu nước ngoài,b. Thuế GTGT nhà thầu nước ngoài,-,355,355,-,,355.0,355.0,
2. Thuế TNDN,2. Thuế TNDN,2. Thuế TNDN,19.406,29.124,20.237,28.293,19406.0,29124.0,20237.0,28293.0
a. Thuế TNDN,a. Thuế TNDN,a. Thuế TNDN,19.406,28.303,19.416,28.293,19406.0,28303.0,19416.0,28293.0
b. Thuế TNDN nhà thầu nước ngoài,b. Thuế TNDN nhà thầu nước ngoài,b. Thuế TNDN nhà thầu nước ngoài,-,821,821,-,,821.0,821.0,
"3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác","3. Các khoản phí, lệ phí và các khoản phải nộp khác",609,9.837,9.499,947,609.0,9837.0,9499.0,947.0
Tổng cộng,Tổng cộng,Tổng cộng,20.580,45.447,36.122,29.905,20580.0,45447.0,36122.0,29905.0
