row_label_raw,row_label_full,26.163 VND/USD,"168,04 VND/JPY","numeric__168,04 VND/JPY"
19.224 VND/CAD,19.224 VND/CAD,19.224 VND/CAD,17.604 VND/AUD,
30.885 VND/EUR,30.885 VND/EUR,30.885 VND/EUR,20.450 VND/SGD,
35.370 VND/GBP,35.370 VND/GBP,35.370 VND/GBP,33.119 VND/CHF,
