row_label_raw,row_label_full,31/12/2025,Tổng dư nợ cho vay,Tổng tiền gửi của khách hàng,Các cam kết tín dụng,CCTC phái sinh (Tổng giá trị giao dịch theo hợp đồng),Kinh doanh và đầu tư chứng khoán,numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi của khách hàng,numeric__Các cam kết tín dụng,numeric__CCTC phái sinh (Tổng giá trị giao dịch theo hợp đồng),numeric__Kinh doanh và đầu tư chứng khoán
Trong nước,Trong nước,Trong nước,22.322.762,26.938.647,494.272,-,2.336.457,22322762.0,26938647.0,494272.0,,2336457.0
Ngoài nước,Ngoài nước,Ngoài nước,-,-,-,-,-,,,,,
31/12/2024,31/12/2024,31/12/2024,Tổng dư nợ cho vay,Tổng tiền gửi của khách hàng,Các cam kết tín dụng,CCTC phái sinh (Tổng giá trị giao dịch theo hợp đồng),Kinh doanh và đầu tư chứng khoán,,,,,
Trong nước,31/12/2024 > Trong nước,Trong nước,22.494.544,25.025.413,372.832,126.879,3.645.740,22494544.0,25025413.0,372832.0,126879.0,3645740.0
Ngoài nước,Ngoài nước,Ngoài nước,-,-,-,-,-,,,,,
