row_label_raw,row_label_full,14.3 Các khoản phải thu,31/12/2025,31/12/2024,numeric__31/12/2025,numeric__31/12/2024
- Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,- Các khoản phải thu nội bộ,32.285,17.274,32285.0,17274.0
Tạm ứng nghiệp vụ,Tạm ứng nghiệp vụ,Tạm ứng nghiệp vụ,26.102,9.488,26102.0,9488.0
Các khoản phải thu khác,Các khoản phải thu khác,Các khoản phải thu khác,6.183,7.786,6183.0,7786.0
- Các khoản phải thu bên ngoài,- Các khoản phải thu bên ngoài,- Các khoản phải thu bên ngoài,190.872,119.358,190872.0,119358.0
Khoản khác chờ Nhà nước thanh toán (**),Khoản khác chờ Nhà nước thanh toán (**),Khoản khác chờ Nhà nước thanh toán (**),4.664,4.790,4664.0,4790.0
"Tham ô, thiếu mất tiền, tài sản thiếu chờ xử lý (*)","Tham ô, thiếu mất tiền, tài sản thiếu chờ xử lý (*)","Tham ô, thiếu mất tiền, tài sản thiếu chờ xử lý (*)",14.489,14.489,14489.0,14489.0
Các khoản khác,Các khoản khác,Các khoản khác,171.719,100.079,171719.0,100079.0
Cộng,Cộng,Cộng,223.157,136.632,223157.0,136632.0
