row_label_raw,row_label_full,col_0,Don vị tính: VND,Don vị tính: VND_1,numeric__Don vị tính: VND,numeric__Don vị tính: VND_1
,,,Năm nay,Năm trước,,
Thủ lao HĐQT,Thủ lao HĐQT,Thủ lao HĐQT,7.868.905.000,4.467.764.723,7868905000.0,4467764723.0
Lương và thuống,Lương và thuống,Lương và thuống,6.389.797.432,4.408.512.346,6389797432.0,4408512346.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,14.258.702.432,8.876.277.069,14258702432.0,8876277069.0
