row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năngtrả nợ,Số đầu năm(Trình bày lại) > Giá trị,Số đầu năm(Trình bày lại) > Số có khả năngtrả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năngtrả nợ,numeric__Số đầu năm(Trình bày lại) > Giá trị,numeric__Số đầu năm(Trình bày lại) > Số có khả năngtrả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,364.223.219.876,364.223.219.876,337.483.458.532,337.483.458.532,364223219876.0,364223219876.0,337483458532.0,337483458532.0
- Liên doanh Công ty Cổ phần Thiết bị Xây dựng Sacoform vàCông ty Cổ phần TSQ Techco,- Liên doanh Công ty Cổ phần Thiết bị Xây dựng Sacoform vàCông ty Cổ phần TSQ Techco,- Liên doanh Công ty Cổ phần Thiết bị Xây dựng Sacoform vàCông ty Cổ phần TSQ Techco,24.350.671.310,24.350.671.310,-,-,24350671310.0,24350671310.0,,
- Công ty Cổ phần TSQ Techco,- Công ty Cổ phần TSQ Techco,- Công ty Cổ phần TSQ Techco,14.332.163.010,14.332.163.010,59.705.952.267,59.705.952.267,14332163010.0,14332163010.0,59705952267.0,59705952267.0
- Công ty Cổ phần Xây dựng Số 1 Sông Hồng,- Công ty Cổ phần Xây dựng Số 1 Sông Hồng,- Công ty Cổ phần Xây dựng Số 1 Sông Hồng,23.493.115.910,23.493.115.910,25.039.134.058,25.039.134.058,23493115910.0,23493115910.0,25039134058.0,25039134058.0
- Phải trả ngắn hạn cho các đối tượng khác,- Phải trả ngắn hạn cho các đối tượng khác,- Phải trả ngắn hạn cho các đối tượng khác,302.047.269.646,302.047.269.646,252.738.372.207,252.738.372.207,302047269646.0,302047269646.0,252738372207.0,252738372207.0
Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 32),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 32),Phải trả ngắn hạn cho các bên liên quan (Thuyết minh số 32),26.484.665.489,26.484.665.489,36.019.324.980,36.019.324.980,26484665489.0,26484665489.0,36019324980.0,36019324980.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,390.707.885.365,390.707.885.365,373.502.783.512,373.502.783.512,390707885365.0,390707885365.0,373502783512.0,373502783512.0
