row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Tổng lợi nhuận kế toán trước thuế:,Tổng lợi nhuận kế toán trước thuế:,Tổng lợi nhuận kế toán trước thuế:,450.256.698.490,643.637.697.967,450256698490.0,643637697967.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,90.051.339.698,128.727.539.593,90051339698.0,128727539593.0
Ảnh hưởng của các điều chỉnh:,Ảnh hưởng của các điều chỉnh:,Ảnh hưởng của các điều chỉnh:,,,,
Chi phí phát triển đất và xây dựng không được khấu trừ,Ảnh hưởng của các điều chỉnh: > Chi phí phát triển đất và xây dựng không được khấu trừ,Chi phí phát triển đất và xây dựng không được khấu trừ,49.588.005.355,15.988.721.570,49588005355.0,15988721570.0
Ảnh hưởng của các mức thuế suất khác nhau,Ảnh hưởng của các điều chỉnh: > Ảnh hưởng của các mức thuế suất khác nhau,Ảnh hưởng của các mức thuế suất khác nhau,3.214.843.939,1.347.634.927,3214843939.0,1347634927.0
Các khoản phạt,Ảnh hưởng của các điều chỉnh: > Các khoản phạt,Các khoản phạt,574.397.643,49.457.158,574397643.0,49457158.0
Chi phí khấu hao không được trừ,Ảnh hưởng của các điều chỉnh: > Chi phí khấu hao không được trừ,Chi phí khấu hao không được trừ,496.389.778,496.389.778,496389778.0,496389778.0
Chi phí thuế TNDN,Ảnh hưởng của các điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,143.924.976.413,146.609.743.026,143924976413.0,146609743026.0
