row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND Số đầu năm (Trình bày lại),numeric__Số cuối năm,numeric__Đơn vị tính: VND Số đầu năm (Trình bày lại)
Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,Đặt cọc cho mục đích đầu tư,486.150.000.000,330.000.000.000,486150000000.0,330000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,486.150.000.000,330.000.000.000,486150000000.0,330000000000.0
