row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước(Trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước(Trình bày lại)
Chi phí phát triển bắt động sản,Chi phí phát triển bắt động sản,Chi phí phát triển bắt động sản,995.795.492.916,2.037.306.990.304,995795492916.0,2037306990304.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,159.899.550.655,51.993.300.322,159899550655.0,51993300322.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,44.575.989.208,37.108.531.407,44575989208.0,37108531407.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,8.006.916.758,7.333.986.093,8006916758.0,7333986093.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",2.746.819.465,1.998.565.569,2746819465.0,1998565569.0
Chi phí khác,Chi phí khác,Chi phí khác,36.444.019.935,14.671.930.850,36444019935.0,14671930850.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.247.468.788.937,2.150.413.304.545,1247468788937.0,2150413304545.0
